GroupID	PGNumber	Actual_SB.mns.LB.mns.Num	swFriendlyStrainName	ClusterMapping	Diet	MiSeqRun	SampleType	RV_end.mns.systolic_pressure_HFD_Mean_STRAIN	PercentageIncrease_STRAIN	PercentageIncrease_STRAIN	RV_Heart_Rate	RV_RAP	RV_End.mns.diastolic_pressure	RV_Maximum_Pressure	RV_End.mns.systolic_pressure	RV_mean_Pressure	RV_Maximum_dP.ovr.dt	RV_Min_dP.ovr.dt	RV_End.mns.diastolic_volume	RV_End.mns.Systolic_volume	RV_Stroke_Volume	RV_Cardiac_Output	RV_Resistance__PVR_Woods_	RV_Resistance__PVR_Dynes_	RV_Contractile_Index	RV_Ejection_Fraction	RV_Stroke_Work	RV_Peak_Power	RV_Peak_Power.ovr.EDV	RV_Ees	RV_Ea	RV_Ees.ovr.Ea	PA_Maximum_Pressure	PA_Min_Pressure	PA_mean_Pressure	PA_Pulse_Pressure	PA_Compliance	PA_RC_time	LV_Heart_Rate	LV_LAP	LV_End.mns.diastolic_pressure	LV_Maximum_Pressure	LV_End.mns.systolic_pressure	LV_mean_Pressure	LV_Maximum_dP.ovr.dt	LV_Min_dP.ovr.dt	LV_End.mns.diastolic_volume	LV_End.mns.Systolic_volume	LV_Stroke_Volume	LV_Cardiac_Output	LV_Resistance__SVR_Woods_	LV_Resistance__SVR_Dynes_	LV_Ejection_Fraction	LV_Contractile_Index	LV_Stroke_Work	LV_Peak_Power	LV_Peak_Power.ovr.EDV	LV_Ees	LV_Ea	LV_Ees.ovr.Ea	AO_Maximum_Pressure	AO_Min_Pressure	AO_mean_Pressure	AO_Pulse_Pressure	AO_Compliance	AO_RC_time	Duration	Weight	RV	LV.pls.S	Tibia	Fulton _RV.ovr.LV.pls.S_	RV.ovr.Tibia	LV.pls.S.ovr.Tibia	RV.ovr.weight	LV.pls.S.ovr.weight
0115.PG512.LB.MST	512	350	NZB_BinJ	NZ_CAST	HighFat	run_4	LargeBowel	1.027575051	2.8	Low	515.7678	0.4397	0.227	18.1702	10.7092	12.8819	779	-644.6667	58.1672	28.3484	29.8187	15400	22000	1760000	42.8724	51.2639	361.8112	0.0975	0.0017	0.1625	0.7043	0.2307	1	0	12.3606	1	29.8187	0.0582	478.7506	NA	NA	45.1773	26.9645	29.8408	1830	-1510	50.4431	29.0131	21.43	10300	30700	2450000	42.4835	40.4554	0.1357	0.0027	0.2777	1.2726	1.5249	0.8346	NA	NA	29.9152	NA	NA	NA	20	52.06	43.2	152.3	18	0.28	2.40	8.46	0.83	2.93
0115.PG518.LB.MST	518	351	NZB_BinJ	NZ_CAST	Regular	run_4	LargeBowel	1.027575051	2.8	Low	448.8834	0.8085	0.4255	21.9858	13.0071	14.6918	895.6667	-718	54.7633	28.8117	25.9517	11700	24600	1970000	40.7384	47.3887	374.0996	0.159	0.0029	0.4651	0.9565	0.4862	1	0	14.8408	1	25.9517	0.0668	456.8765	0.4255	0.4255	53.6738	31.5319	34.8422	2255	-1720	37.5629	12.2155	25.3474	11600	25700	2060000	67.4799	42.0131	0.2951	0.0079	0.5379	5.1765	2.1216	2.4399	NA	NA	35.4379	NA	NA	NA	20	42.74	36.7	134.3	18	0.27	2.04	7.46	0.86	3.14
0115.PG519.LB.MST	519	352	NZB_BinJ	NZ_CAST	Regular	run_4	LargeBowel	1.027575051	2.8	Low	508.4989	0.7376	0.2411	23.4043	13.7872	15.5394	1020	-876.3333	74.1088	41.7825	32.3263	16400	19900	1590000	43.6958	43.6201	501.7567	0.1122	0.0015	0.1629	0.8939	0.1823	1	0	15.7628	1	32.3263	0.059	523.2647	0.2411	0.2411	70.2553	42.2837	45.3968	3200	-2683	51.0171	14.9648	36.0524	18900	18200	1450000	70.6672	45.5719	0.3829	0.0075	0.7387	3.2191	1.8539	1.7364	NA	NA	46.216	NA	NA	NA	20	50.8	24.7	157.8	18	0.16	1.37	8.77	0.49	3.11
0115.PG520.LB.MST	520	353	NZB_BinJ	NZ_CAST	Regular	run_4	LargeBowel	1.027575051	2.8	Low	451.1278	0.8511	0.5816	24.1844	14.0142	16.2699	1010	-821.3333	48.6707	27.422	21.2487	9590	30000	2400000	41.666	43.6582	333.3566	0.1779	0.0037	0.5706	1.7306	0.3297	1	0	16.2699	1	21.2487	0.0665	441.1924	0.5816	0.5816	82.3688	49.6312	53.4493	3640	-3375	26.2034	15.7503	10.4532	4610	62100	4970000	39.8924	44.1955	0.1281	0.0049	0.4838	3.437	3.3046	1.0401	NA	NA	54.0897	NA	NA	NA	20	43.64	33.4	121.6	18	0.27	1.86	6.76	0.77	2.79
0115.PG524.LB.MST	524	358	NZB_BinJ	NZ_CAST	Regular	run_4	LargeBowel	1.027575051	2.8	Low	NA	0.9362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	1	0	NA	527.8683	NA	NA	58.2269	35.4326	38.0252	2730	-1960	32.8399	3.4743	29.3656	15500	NA	NA	89.4204	46.9084	0.3959	0.0121	0.7635	13.8532	2.16	6.4137	NA	NA	38.3975	NA	NA	NA	20	72.2	47.6	209.2	18	0.23	2.64	11.62	0.66	2.90
0115.PG525.LB.MST	525	354	NZO_HiLtJ	NZ_CAST	HighFat	run_4	LargeBowel	1.407120059	40.7	High	511.4718	1.4326	0.5106	26.766	15.9858	17.8585	1220	-1050	38.8419	15.3172	23.5247	12000	26200	2100000	45.6799	60.5652	410.2052	0.173	0.0045	NA	NA	NA	1	0	17.9479	1	23.5247	0.0586	526.3158	0.5106	0.5106	102.4681	62.4397	66.1117	5480	-4210	28.1772	2.004	26.1732	13800	24800	1990000	92.8878	53.4768	0.5399	0.0192	1.4101	NA	NA	NA	NA	NA	67.1543	NA	NA	NA	20	104.15	45.9	176.8	18	0.26	2.55	9.82	0.44	1.70
0115.PG526.LB.MST	526	355	NZO_HiLtJ	NZ_CAST	HighFat	run_4	LargeBowel	1.407120059	40.7	High	490.4705	1.4043	0.3404	30.1844	18.383	19.723	1246	-1080	28.006	19.7382	8.2679	4060	75200	6020000	41.2796	29.5218	163.9473	0.0405	0.0014	NA	NA	NA	1	0	20.1699	1	8.2679	0.0611	475.1779	0.3404	0.3404	98.0284	58.1702	63.2259	4400	-3630	27.6737	7.6838	19.9899	9520	32600	2610000	72.2344	44.8408	0.4042	0.0146	1.0512	NA	NA	NA	NA	NA	64.2684	NA	NA	NA	20	94.99	53.8	172.9	17.5	0.31	3.07	9.88	0.57	1.82
0115.PG527.LB.MST	527	356	NZO_HiLtJ	NZ_CAST	HighFat	run_4	LargeBowel	1.407120059	40.7	High	434.7826	1.8298	0.922	32.4965	19.461	21.3004	1328	-1350	47.5327	20.1511	27.3817	11900	22300	1780000	40.866	57.6059	568.1891	0.3635	0.0076	NA	NA	NA	1	0	21.6727	1	27.3817	0.069	435.8405	0.922	0.922	139.3333	88.0709	90.2975	5500	-5230	13.716	2.0544	11.6616	5080	55500	4440000	85.022	39.4713	0.3073	0.0224	1.7344	NA	NA	NA	NA	NA	91.1167	NA	NA	NA	20	96.42	48.3	233.5	18	0.21	2.68	12.97	0.50	2.42
0115.PG528.LB.MST	528	357	NZO_HiLtJ	NZ_CAST	Regular	run_4	LargeBowel	1.407120059	40.7	High	434.7826	0.9362	0.3546	21.9433	11.8865	14.6642	1040	-871.3333	60.9164	27.4723	33.4441	14500	18900	1510000	47.6076	54.9016	483.552	0.1708	0.0028	NA	NA	NA	1	0	14.8131	1	33.4441	0.069	454.5455	0.3546	0.3546	141.7589	83.7731	91.5762	6420	-5790	35.4179	9.4562	25.9617	11800	25100	2010000	73.3011	45.2929	0.35	0.0099	1.5297	NA	NA	NA	NA	NA	92.6933	NA	NA	NA	20	64.29	51.7	221.7	18	0.23	2.87	12.32	0.80	3.45
0115.PG530.LB.MST	530	359	NZO_HiLtJ	NZ_CAST	Regular	run_4	LargeBowel	1.407120059	40.7	High	399.117	3.0638	0.8794	22.383	12.0426	14.816	991	-856	42.3263	18.7915	23.5347	9390	22800	1830000	44.2747	55.6031	334.6524	0.298	0.007	NA	NA	NA	1	0	15.0989	1	23.5347	0.0752	385.4425	0.8794	0.8794	117.1631	68.8652	75.3656	4950	-4297	21.4199	8.3283	13.0916	5050	49400	3950000	61.1189	42.2545	0.5776	0.027	1.0649	NA	NA	NA	NA	NA	76.706	NA	NA	NA	20	66.95	49.1	224.6	18	0.22	2.73	12.48	0.73	3.35
0115.PG536.LB.MST	536	363	CAST_EiJ	NZ_CAST	HighFat	run_4	LargeBowel	1.166309398	16.6	Low	493.1801	2.0043	0.6397	27.6048	16.5174	18.4185	1230	-1080	26.1106	13.799	12.3116	6070	48500	3880000	44.6782	47.1517	219.8042	0.1134	0.0043	2.4612	2.5707	0.9574	1	0	18.4931	1	12.3116	0.0608	419.5941	0.6397	0.6397	80.0142	41.6205	51.8428	3030	-2150	34.2915	8.9146	25.3769	10600	25600	2050000	74.0035	37.8724	0.7324	0.0214	0.8821	NA	60.8384	NA	NA	NA	52.5592	NA	NA	NA	20	15.16	24	78.8	16	0.30	1.50	4.93	1.58	5.20
0115.PG537.LB.MST	537	364	CAST_EiJ	NZ_CAST	HighFat	run_4	LargeBowel	1.166309398	16.6	Low	462.8416	1.2651	1.8621	31.7555	19.5593	21.8627	1064	-985	0.1407	0.1307	0.0101	4.3885	62400000	4990000000	33.506	7.1429	0.1943	0.000269	0.0019	NA	NA	NA	1	0	21.1911	1	0.0101	0.0687	399.117	NA	NA	43.4968	26.1265	28.8975	1785	-1146	3.5879	2.3116	1.2764	509.5144	486000	38800000	35.5742	41.0375	0.0233	0.0065	0.2219	NA	NA	NA	NA	NA	28.8229	NA	NA	NA	20	19.35	36	91.1	16.5	0.40	2.18	5.52	1.86	4.71
0115.PG538.LB.MST	538	365	CAST_EiJ	NZ_CAST	HighFat	run_4	LargeBowel	1.166309398	16.6	Low	473.7103	1.9758	0.0284	28.5288	19.3461	18.5713	1090	-937.6667	8.2312	0.1508	8.0804	3820	74300	5940000	38.1252	98.1685	154.0551	0.0033	0.000402	NA	NA	NA	1	0	19.0937	1	8.0804	0.0634	423.5341	0.0284	0.0284	69.3248	38.479	45.0589	2586	-1640	2.6533	2.6432	0.01	4.2766	65400000	5230000000	0.3788	37.3027	0.000286	0.000108	0.0035	NA	NA	NA	NA	NA	45.6111	NA	NA	NA	20	16.45	26.3	69.3	16	0.38	1.64	4.33	1.60	4.21
0115.PG564.LB.MST	564	366	PL_J	BALB_A	HighFat	run_4	LargeBowel	0.915826535	-8.4	Low	452.267	NA	1.339	29.245	15.3561	20.6811	1359	-1090	29.8185	16.0887	13.7298	6210	NA	NA	46.4695	46.0446	250.1608	0.2647	0.0089	0.788	2.3689	0.3327	1	0	19.5593	1	13.7298	0.0663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8543	2.6312	2.225	NA	NA	NA	NA	NA	NA	20	36.64	33.3	106.4	17	0.31	1.96	6.26	0.91	2.90
0115.PG565.LB.MST	565	367	PL_J	BALB_A	HighFat	run_4	LargeBowel	0.915826535	-8.4	Low	370.3798	NA	1.4245	30.9687	13.8177	21.8463	1256	-811.6667	22.9839	0.9375	22.0464	8170	NA	NA	40.5571	95.9211	424.5057	0.4522	0.0197	4.8681	1.6808	2.8963	1	0	20.6796	1	22.0464	0.081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	38.12	34.9	117.2	17	0.30	2.05	6.89	0.92	3.07
0115.PG566.LB.MST	566	368	PL_J	BALB_A	HighFat	run_4	LargeBowel	0.915826535	-8.4	Low	494.5129	0.9259	0.1709	17.9915	8.8034	10.9731	848	-447.3333	40.7258	21.129	19.5968	9690	32100	2570000	47.1335	48.1188	236.6017	0.0482	0.0012	0.8477	1.3109	0.6466	1	0	12.2444	1	19.5968	0.0607	448.8834	0.1709	0.1709	47.9487	29.4017	30.7444	2560	-1650	9.0423	2.3286	6.7137	3010	98000	7840000	74.2475	53.446	0.0895	0.0099	0.5424	1.8688	2.2123	0.8448	NA	NA	31.7167	NA	NA	NA	20	38.41	41.4	92.2	17	0.45	2.44	5.42	1.08	2.40
0115.PG570.LB.MST	570	369	PL_J	BALB_A	Regular	run_4	LargeBowel	0.915826535	-8.4	Low	402.6967	3.8319	1.3248	33.7749	15.7835	23.2765	1670	-1400	33.8206	11.4315	22.3891	9020	24700	1980000	49.3956	66.1997	474.1772	0.4271	0.0126	0.6455	1.8226	0.3542	1	0	22.5037	1	22.3891	0.0745	387.9346	NA	NA	75.0855	50.0142	50.4275	3690	-1980	18.4476	9.3548	9.0927	3530	70400	5630000	49.2896	49.1529	0.5017	0.0272	0.5113	14.5164	4.1895	3.465	NA	NA	49.3556	NA	NA	NA	20	33.86	36.4	95	17	0.38	2.14	5.59	1.08	2.81
0115.PG571.LB.MST	571	370	PL_J	BALB_A	Regular	run_4	LargeBowel	0.915826535	-8.4	Low	481.2903	1.0684	0.3561	23.0057	11.2393	15.1547	1300	-972.6667	53.9617	15.3125	38.6492	18600	16200	1300000	56.6671	71.6234	585.4417	0.1982	0.0037	0.3819	0.5332	0.7163	1	0	15.5037	1	38.6492	0.0623	487.8264	0.3561	0.3561	59.5014	32.4217	39.0016	4735	-2802	12.1573	2.8024	9.3548	4560	69800	5590000	76.9486	79.5779	0.1439	0.0118	0.6672	14.0297	4.9807	2.8168	NA	NA	39.2259	NA	NA	NA	20	37.29	43.9	102.2	17	0.43	2.58	6.01	1.18	2.74
0115.PG572.LB.MST	572	371	PL_J	BALB_A	Regular	run_4	LargeBowel	0.915826535	-8.4	Low	500.0231	0.8689	2.9915	64.7009	35.1425	43.6526	3790	-3120	47.2984	2.4395	44.8589	22400	14400	1150000	58.5361	94.8423	1780	1.9324	0.0409	1.8073	1.0992	1.6442	1	0	42.6056	1	44.8589	0.06	468.7691	2.9915	2.9915	74.4444	45.9117	48.7444	4700	-3510	25.9677	8.0242	17.9435	8410	34400	2750000	69.0994	63.197	0.2245	0.0086	0.7463	7.0084	2.5663	2.731	NA	NA	48.9389	NA	NA	NA	20	31.19	45.4	101.8	17	0.45	2.67	5.99	1.46	3.26
0115.PG578.LB.MST	578	372	WSB_EiJ	NZ_CAST	HighFat	run_2	LargeBowel	1.799100029	79.9	High	393.8768	3.4552	1.3333	27.8136	13.9355	18.7041	1480	-1360	12.3737	4.404	7.9697	3140	68500	5480000	53.3432	64.4082	137.8401	0.153	0.0124	1.4229	4.2501	0.3348	1	0	18.6289	1	7.9697	0.0762	333.9541	1.3333	1.3333	59.3692	30.1505	39.3658	2560	-1150	63.1616	7.3737	55.7879	18600	11400	913000	88.3256	43.1481	2.7757	0.0439	0.7461	0.1626	1.0465	0.1554	NA	NA	39.14	NA	NA	NA	20	21.09	22	79.1	17	0.28	1.29	4.65	1.04	3.75
0115.PG579.LB.MST	579	373	WSB_EiJ	NZ_CAST	HighFat	run_2	LargeBowel	1.799100029	79.9	High	382.1759	NA	1.8208	56.9319	41.3047	37.1794	2200	-2012	20.8586	2	18.8586	7210	NA	NA	38.6192	90.4116	673.9105	0.4945	0.0237	1.2728	3.035	0.4194	1	0	37.5557	1	18.8586	0.0785	NA	1.8208	1.8208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	21.81	27.1	68.6	17	0.40	1.59	4.04	1.24	3.15
0115.PG580.LB.MST	580	374	WSB_EiJ	NZ_CAST	HighFat	run_2	LargeBowel	1.799100029	79.9	High	364.3755	NA	1.5054	30.9821	23.1971	20.5378	1106	-931.6667	48.3838	18.8081	29.5758	10800	NA	NA	35.6981	61.1273	567.351	0.6411	0.0133	2.1284	1.1273	1.8881	1	0	20.6884	1	29.5758	0.0823	NA	1.5054	1.5054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	18.43	17.2	57.2	16.5	0.30	1.04	3.47	0.93	3.10
0115.PG586.LB.MST	586	375	WSB_EiJ	NZ_CAST	Regular	run_2	LargeBowel	1.799100029	79.9	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	19.4	25.5	63.3	16.5	0.40	1.55	3.84	1.31	3.26
0115.PG587.LB.MST	587	376	WSB_EiJ	NZ_CAST	Regular	run_2	LargeBowel	1.799100029	79.9	High	422.5492	2.4229	1.7491	22.9534	14.7527	15.3944	1320	-1130	49.9899	9.798	40.1919	17000	14100	1130000	57.624	80.4001	551.4576	1.0123	0.0203	NA	0.6967	NA	1	0	15.4697	1	40.1919	0.071	360.7243	1.7491	1.7491	36.6452	18.7097	23.6919	1840	-867.3333	18.6869	1.697	16.9899	6130	36300	2910000	90.9189	50.2204	0.5928	0.0317	0.5052	0.2051	2.1616	0.0949	NA	NA	24.3694	NA	NA	NA	20	20.79	20.3	68.5	16.5	0.30	1.23	4.15	0.98	3.29
0115.PG588.LB.MST	588	377	WSB_EiJ	NZ_CAST	Regular	run_2	LargeBowel	1.799100029	79.9	High	398.2456	NA	1.0036	19.8566	10.8387	13.231	1030	-698	33.9596	5.7172	28.2424	11200	NA	NA	51.8551	83.1648	351.7093	0.4081	0.012	0.7989	0.4524	1.7661	1	0	13.4568	1	28.2424	0.0754	NA	1.0036	1.0036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20.77	21	67.8	17	0.31	1.24	3.99	1.01	3.26
