cpd00001	h2o
cpd15475	ggagicolipa
cpd15477	gggagicolipa
cpd15478	ggluptrc
cpd15479	gicolipa
cpd15480	grxox
cpd15481	gtd
cpd15482	hacolipa
cpd15483	halipa
cpd15484	hhlipa
cpd15485	hlipa
cpd15486	hmfurn
cpd15487	hmgth
cpd15488	hphhlipa
cpd15489	icolipa
cpd15491	kdo2lipid4p
cpd15492	kphphhlipa
cpd15493	lipa_cold
cpd15494	malthp
cpd15495	maltpt
cpd15496	man6pglyc
cpd15497	metsox_R_L
cpd15498	metsox_S_L
cpd15499	mql8
cpd15500	mqn8
cpd15501	murein3p3p
cpd15502	murein3px3p
cpd15503	murein3px4p
cpd15504	murein4p3p
cpd15505	murein4p4p
cpd15506	murein4px4p
cpd15507	murein4px4p4p
cpd15508	murein4px4px4p
cpd15509	murein5p3p
cpd15510	murein5p4p
cpd15511	murein5p5p
cpd15512	murein5p5p5p
cpd15513	murein5px3p
cpd15514	murein5px4p
cpd15515	murein5px4px4p
cpd15516	o16a2und
cpd15517	o16a3und
cpd15518	o16a4colipa
cpd15519	o16a4und
cpd15520	o16aund
cpd15521	pa120
cpd15522	pa140
cpd15523	pa141
cpd15524	pa160
cpd15525	pa161
cpd15526	pa180
cpd15527	pa181
cpd15528	pe120
cpd15529	pe140
cpd15530	pe141
cpd15531	pe160
cpd15532	pe161
cpd15533	pe180
cpd15534	pe181
cpd15535	pg120
cpd15536	pg140
cpd15537	pg141
cpd15538	pg160
cpd15539	pg161
cpd15540	pg180
cpd15541	pg181
cpd15542	pgp120
cpd15543	pgp140
cpd15544	pgp141
cpd15545	pgp160
cpd15546	pgp161
cpd15547	pgp180
cpd15548	pgp181
cpd15549	phhlipa
cpd15550	phphhlipa
cpd15551	progly
cpd15552	ps120
cpd15553	ps140
cpd15554	ps141
cpd15555	ps160
cpd15556	ps161
cpd15557	ps180
cpd15558	ps181
cpd15559	psclys
cpd15560	q8
cpd15561	q8h2
cpd15562	ragund
cpd15563	sectrna
cpd15564	seramp
cpd15565	sertrna_sec
cpd15568	t3c11vaceACP
cpd15569	t3c5ddeceACP
cpd15570	t3c7mrseACP
cpd15571	t3c9palmeACP
cpd15572	2tocdACP
cpd15573	trnasecys
cpd15574	wo4
cpd15575	uLa4fn
cpd15576	uLa4n
cpd15577	udpLa4n
cpd15578	udpLa4o
cpd15579	um4p
cpd15581	unagamu
cpd15582	unagamuf
cpd15584	madg
cpd15585	mbdg
cpd15587	ala_L_asn_L
cpd15588	ala_L_ile_L
cpd15589	ala_L_met_L
cpd15590	ala_L_phe_L
cpd15591	ala_L_ser_L
cpd15592	ala_L_trp_L
cpd15593	ala_L_tyr_L
cpd15594	ala_L_val_L
cpd15596	DPA
cpd15597	fa10
cpd15598	fa10coa
cpd15599	fa5
cpd15600	fa5coa
cpd15601	fa9
cpd15602	fa9coa
cpd15603	gly_cys_L
cpd15604	gly_leu_L
cpd15605	gly_phe_L
cpd15606	Gly_Tyr
cpd15607	hemeD
cpd15608	hpa
cpd15609	hpdca
cpd15610	hpdcal
cpd15611	hxal
cpd15612	L_sergly
cpd15613	L_thrgly
cpd15614	met_L_his_L
cpd15615	met_L_met_L
cpd15616	met_L_phe_L
cpd15617	met_L_tyr_L
cpd15618	nonal
cpd15619	octal
cpd15621	ptal
cpd15622	ptdca
cpd15623	ser_L_ala_L
cpd15624	ser_L_gln_L
cpd15625	ser_L_his_L
cpd15626	ser_L_ile_L
cpd15627	ser_L_leu_L
cpd15628	ser_L_met_L
cpd15629	ser_L_phe_L
cpd15630	ser_L_ser_L
cpd15631	ser_L_trp_L
cpd15632	ser_L_tyr_L
cpd15633	ser_L_val_L
cpd15634	teich_45_BS
cpd15635	thr_L_gln_L
cpd15636	thr_L_leu_L
cpd15637	thr_L_met_L
cpd15638	thr_L_phe_L
cpd15639	thr_L_thr_L
cpd15640	trdca
cpd15641	trdcal
cpd15642	ttdcal
cpd15643	udca
cpd15644	udcal
cpd15645	unk2_BS
cpd15646	agpc_EC
cpd15647	agpe
cpd15648	agpg
cpd15649	apg_EC
cpd15650	clpn_EC
cpd15651	eca_EC
cpd15652	lps_EC
cpd15653	pe_EC
cpd15654	peptido_EC
cpd15655	pg_EC
cpd15657	ps_EC
cpd15658	srch
cpd15660	udpLa4fn
cpd15661	Prenol_45nteichoicacid
cpd15662	Prenol_45nteichoicacid_glucosesubstituted
cpd15663	Prenol_45nteichoicacid_alaninesubstituted
cpd15664	CellwallofB.subtilis
cpd15665	Peptidoglycanpolymer(nsubunits)
cpd15666	Peptidoglycanpolymer(n_1subunits)
cpd15667	glycerolteichoicacid(n=45)_linked_unsubstituted
cpd15668	glycerolteichoicacid(n=45)_linked_D_alasubstituted
cpd15669	glycerolteichoicacid(n=45)_linked_glucosesubstituted
cpd15670	Lipoteichoicacidcontent
cpd15671	1_isoheptadecanoyl_sn_glycerol3_phosphate
cpd15672	1_anteisoheptadecanoyl_sn_glycerol3_phosphate
cpd15673	1_isotetradecanoyl_sn_glycerol3_phosphate
cpd15674	1_isopentadecanoyl_sn_glycerol3_phosphate
cpd15675	1_anteisopentadecanoyl_sn_glycerol3_phosphate
cpd15676	1_isohexadecanoyl_sn_glycerol3_phosphate
cpd15677	1_2_diisoheptadecanoyl_sn_glycerol3_phosphate
cpd15678	1_2_dianteisoheptadecanoyl_sn_glycerol3_phosphate
cpd15679	1_2_diisotetradecanoyl_sn_glycerol3_phosphate
cpd15680	1_2_diisopentadecanoyl_sn_glycerol3_phosphate
cpd15681	1_2_dianteisopentadecanoyl_sn_glycerol3_phosphate
cpd15682	1_2_diisohexadecanoyl_sn_glycerol3_phosphate
cpd15683	CDP_1_2_diisoheptadecanoylglycerol
cpd15684	CDP_1_2_dianteisoheptadecanoylglycerol
cpd15685	CDP_1_2_diisotetradecanoylglycerol
cpd15686	CDP_1_2_diisopentadecanoylglycerol
cpd15687	CDP_1_2_dianteisopentadecanoylglycerol
cpd15688	CDP_1_2_diisohexadecanoylglycerol
cpd15689	Diisoheptadecanoylphosphatidylserine
cpd15690	Dianteisoheptadecanoylphosphatidylserine
cpd15691	Diisotetradecanoylphosphatidylserine
cpd15692	Diisopentadecanoylphosphatidylserine
cpd15693	Dianteisopentadecanoylphosphatidylserine
cpd15694	Diisohexadecanoylphosphatidylserine
cpd15695	Diisoheptadecanoylphosphatidylethanolamine
cpd15696	Dianteisoheptadecanoylphosphatidylethanolamine
cpd15697	Diisotetradecanoylphosphatidylethanolamine
cpd15698	Diisopentadecanoylphosphatidylethanolamine
cpd15699	Dianteisopentadecanoylphosphatidylethanolamine
cpd15700	Diisohexadecanoylphosphatidylethanolamine
cpd15701	1_2_Diisoheptadecanoyl_sn_glycerol
cpd15702	1_2_Dianteisoheptadecanoyl_sn_glycerol
cpd15703	1_2_Diisotetradecanoyl_sn_glycerol
cpd15704	1_2_Diisopentadecanoyl_sn_glycerol
cpd15705	1_2_Dianteisopentadecanoyl_sn_glycerol
cpd15706	1_2_Diisohexadecanoyl_sn_glycerol
cpd15707	Triglucosyl_1_2dipalmitoylglycerol
cpd15708	Triglucosyl_1_2dimyristoylglycerol
cpd15709	Triglucosyl_1_2distearoylglycerol
cpd15710	Triglucosyl_1_2diisoheptadecanoylglycerol
cpd15711	Triglucosyl_1_2dianteisoheptadecanoylglycerol
cpd15712	Triglucosyl_1_2diisotetradecanoylglycerol
cpd15713	Triglucosyl_1_2diisopentadecanoylglycerol
cpd15714	Triglucosyl_1_2dianteisopentadecanoylglycerol
cpd15715	Triglucosyl_1_2diisohexadecanoylglycerol
cpd15716	Diisoheptadecanoylphosphatidylglycerophosphate
cpd15717	Dianteisoheptadecanoylphosphatidylglycerophosphate
cpd15718	Diisotetradecanoylphosphatidylglycerophosphate
cpd15719	Diisopentadecanoylphosphatidylglycerophosphate
cpd15720	Dianteisopentadecanoylphosphatidylglycerophosphate
cpd15721	Diisohexadecanoylphosphatidylglycerophosphate
cpd15722	Diisoheptadecanoylphosphatidylglycerol
cpd15723	Dianteisoheptadecanoylphosphatidylglycerol
cpd15724	Diisotetradecanoylphosphatidylglycerol
cpd15725	Diisopentadecanoylphosphatidylglycerol
cpd15726	Dianteisopentadecanoylphosphatidylglycerol
cpd15727	Diisohexadecanoylphosphatidylglycerol
cpd15728	Diglucosyl_1_2dipalmitoylglycerol
cpd15729	Diglucosyl_1_2dimyristoylglycerol
cpd15730	Diglucosyl_1_2distearoylglycerol
cpd15731	Diglucosyl_1_2diisoheptadecanoylglycerol
cpd15732	Diglucosyl_1_2dianteisoheptadecanoylglycerol
cpd15733	Diglucosyl_1_2diisotetradecanoylglycerol
cpd15734	Diglucosyl_1_2diisopentadecanoylglycerol
cpd15735	Diglucosyl_1_2dianteisopentadecanoylglycerol
cpd15736	Diglucosyl_1_2diisohexadecanoylglycerol
cpd15737	Monoglucosyl_1_2dipalmitoylglycerol
cpd15738	Monoglucosyl_1_2dimyristoylglycerol
cpd15739	Monoglucosyl_1_2distearoylglycerol
cpd15740	Monoglucosyl_1_2diisoheptadecanoylglycerol
cpd15741	Monoglucosyl_1_2dianteisoheptadecanoylglycerol
cpd15742	Monoglucosyl_1_2diisotetradecanoylglycerol
cpd15743	Monoglucosyl_1_2diisopentadecanoylglycerol
cpd15744	Monoglucosyl_1_2dianteisopentadecanoylglycerol
cpd15745	Monoglucosyl_1_2diisohexadecanoylglycerol
cpd15746	Palmitoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15747	Myristoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15748	Stearoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15749	Isoheptadecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15750	Anteisoheptadecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15751	Isotetradecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15752	Isopentadecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15753	Anteisopentadecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15754	Isohexadecanoyllipoteichoicacid(n=24)_linked_unsubstituted
cpd15755	Palmitoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15756	Myristoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15757	Stearoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15758	Isoheptadecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15759	Anteisoheptadecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15760	Isotetradecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15761	Isopentadecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15762	Anteisopentadecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15763	Isohexadecanoyllipoteichoicacid(n=24)_linked_glucosesubstituted
cpd15764	Palmitoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15765	Myristoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15766	Stearoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15767	Isoheptadecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15768	Anteisoheptadecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15769	Isotetradecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15770	Isopentadecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15771	Anteisopentadecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15772	Isohexadecanoyllipoteichoicacid(n=24)_linked_N_acetyl_D_glucosamine
cpd15773	Palmitoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15774	Myristoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15775	Stearoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15776	Isoheptadecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15777	Anteisoheptadecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15778	Isotetradecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15779	Isopentadecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15780	Anteisopentadecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15781	Isohexadecanoyllipoteichoicacid(n=24)_linked_D_alaninesubstituted
cpd15782	Palmitoyllysylphophatidylglycerol
cpd15783	Myristoyllysylphophatidylglycerol
cpd15784	Stearoyllysylphophatidylglycerol
cpd15785	Isoheptadecanoyllysylphophatidylglycerol
cpd15786	Anteisoheptadecanoyllysylphophatidylglycerol
cpd15787	Isotetradecanoyllysylphophatidylglycerol
cpd15788	Isopentadecanoyllysylphophatidylglycerol
cpd15789	Anteisopentadecanoyllysylphophatidylglycerol
cpd15790	Isohexadecanoyllysylphophatidylglycerol
cpd15791	Palmitoylcardiolipin(B.subtilis)
cpd15792	Myristoylcardiolipin(B.subtilis)
cpd15793	Stearoylcardiolipin(B.subtilis)
cpd15794	Isoheptadecanoylcardiolipin(B.subtilis)
cpd15795	Anteisoheptadecanoylcardiolipin(B.subtilis)
cpd15796	Isotetradecanoylcardiolipin(B.subtilis)
cpd15797	Isopentadecanoylcardiolipin(B.subtilis)
cpd15798	Anteisopentadecanoylcardiolipin(B.subtilis)
cpd15799	Isohexadecanoylcardiolipin(B.subtilis)
cpd15800	LipidcompositionofB.subtilis
cpd15801	fa11coa_CPD15801
cpd15802	fa12coa_CPD15802
cpd15803	fa1coa_CPD15803
cpd15804	fa3coa_CPD15804
cpd15805	fa4coa_CPD15805
cpd15806	fa6coa_CPD15806
cpd15807	25dthpp
cpd15808	2ood
cpd15809	2plac_L
cpd15810	2tcc
cpd15811	3hcdgggp
cpd15812	3hdgggp
cpd15813	3hdgggps
cpd15814	3hdggpg
cpd15815	3hdggpgp
cpd15816	3hdggpi
cpd15817	3hdpgpe
cpd15818	3hdpgpg
cpd15819	3hdpgpi
cpd15820	3hdpgps
cpd15821	3hfrdp
cpd15822	3hggdp
cpd15823	3hgrdp
cpd15824	4kfbp
cpd15825	5hbzid
cpd15826	5pr5hbz
cpd15827	7mhp
cpd15828	7mht
cpd15829	7ohp
cpd15830	Brfap
cpd15831	Rh2cit
cpd15832	Rh3cit
cpd15833	Shcit
cpd15834	adocblhbi
cpd15835	agdpgpi
cpd15836	carn
cpd15837	cbl1hbi
cpd15838	cdgggp
cpd15839	ddhrb
cpd15840	dgggp
cpd15841	dgggps
cpd15842	dggpg
cpd15843	dggpgp
cpd15844	dggpi
cpd15845	dhadr
cpd15846	dhadrdpr
cpd15847	dhadrp
cpd15848	dhadrpr
cpd15849	dhadrtpr
cpd15850	dhp23cp
cpd15851	dhrfap
cpd15852	dkdofp
cpd15853	dkfp
cpd15854	dkmp
cpd15855	dmh2mpt
cpd15856	dohau
cpd15857	dohdu
cpd15858	dpgpe
cpd15859	dpgpg
cpd15860	dpgpi
cpd15861	dpgps
cpd15862	f390a
cpd15863	f390g
cpd15864	f420_0
cpd15865	f420_1
cpd15866	f420_2
cpd15867	f420_2h2
cpd15868	f420_3
cpd15869	f420_4
cpd15870	f420_5
cpd15871	f420_6
cpd15872	f420_7
cpd15873	f430p1
cpd15874	f430p2
cpd15875	f430p3
cpd15876	fdox
cpd15877	fdred
cpd15878	formh4spt
cpd15879	formmfr_b
cpd15880	gdpgpi
cpd15881	gggp
cpd15882	h2acon_C
cpd15883	h3acon_C
cpd15884	h4spt
cpd15886	hacon_T
cpd15887	hsfd
cpd15888	ihcit_T
cpd15889	lppg
cpd15890	m3hdp
cpd15891	menylh4spt
cpd15892	mfr_b
cpd15893	mh4spt
cpd15894	mleneh4spt
cpd15895	mma
cpd15896	mmh2mpt
cpd15897	mphen
cpd15898	mphenh2
cpd15899	nabl
cpd15900	ohepa
cpd15901	ohexa
cpd15902	ptp
cpd15903	r5hbzi
cpd15904	sec
cpd15905	sf430a
cpd15906	sl_L
cpd15907	slp_L
cpd15908	tih2cit
cpd15909	tih3cit
cpd15910	unknown_cbl1deg
cpd15911	unknown_rbfdeg
cpd15912	1msg3p
cpd15913	2dmmq6
cpd15914	4hbzACP
cpd15915	Ac1PIM1
cpd15916	Ac1PIM2
cpd15917	Ac1PIM3
cpd15918	Ac1PIM4
cpd15919	Ac2PIM2
cpd15920	PIM1
cpd15921	PIM2
cpd15922	PIM3
cpd15923	PIM4
cpd15924	PIM5
cpd15925	PIM6
cpd15926	acysbmn
cpd15927	agalfragund
cpd15928	arabinan
cpd15929	arabinanagalfragund
cpd15930	arachACP
cpd15931	arachcoa
cpd15932	arpp
cpd15933	bmn
cpd15934	bmnmsh
cpd15935	cdpc16c19g
cpd15936	cdpc19c19g
cpd15937	chexccoa
cpd15938	cigam
cpd15939	clpn160190
cpd15940	cmcbtt
cpd15941	decd_tb
cpd15942	decda_tb
cpd15943	decdman1p_tb
cpd15946	decdpa_tb
cpd15947	decdpr_tb
cpd15948	decdr_tb
cpd15949	dmarach
cpd15950	dmbhn
cpd15951	dmlgnc
cpd15952	fcmcbtt
cpd15953	fmcbtt
cpd15954	frrppdima
cpd15955	galfragund
cpd15956	harab_D
cpd15957	hmocta
cpd15958	hmtria
cpd15959	homtta
cpd15960	hpmdtria
cpd15961	hpmtria
cpd15962	iacgam
cpd15963	igam
cpd15964	kmeroacidACP
cpd15965	kmeroacidcyc1ACP
cpd15966	kmeroacidcyc2ACP
cpd15967	kmeroacidcyc2AMP
cpd15968	kmycolate
cpd15969	m1ocdca
cpd15970	marach
cpd15971	mbhn
cpd15972	mcbtt
cpd15973	meroacidACP
cpd15974	meroacidcyc1ACP
cpd15975	meroacidcyc2ACP
cpd15976	meroacidcyc2AMP
cpd15977	mfrrppdima
cpd15978	mharab_D
cpd15979	mkmeroacidACP
cpd15980	mkmeroacidcyc1ACP
cpd15981	mkmeroacidcyc1AMP
cpd15982	mkmycolate
cpd15983	mmeroacidACP
cpd15984	mmeroacidcyc1ACP
cpd15985	mmeroacidcyc2ACP
cpd15986	mmeroacidcyc2AMP
cpd15987	mmmeroacidACP
cpd15988	mmmeroacidcyc1ACP
cpd15989	mmmeroacidcyc1AMP
cpd15990	mmmycolate
cpd15991	mmycolate
cpd15992	mocdca
cpd15993	motre
cpd15994	mql6
cpd15995	mqn6
cpd15996	msh
cpd15997	mshfald
cpd15998	mshfaldox
cpd15999	mssg
cpd16000	mstrACP
cpd16001	mycolate
cpd16002	omdtria
cpd16003	omtta
cpd16004	pa190190
cpd16006	pat
cpd16007	pdima
cpd16008	peptido_TB2
cpd16009	pg160190
cpd16010	pg190
cpd16011	pgp160190
cpd16012	pgp190
cpd16013	phdca
cpd16014	phdcaACP
cpd16015	phdcacoa
cpd16016	phthcl
cpd16017	phthclh2
cpd16018	phthdl
cpd16019	phthiocerol
cpd16020	pmhexc
cpd16021	pmocta
cpd16022	ppdima
cpd16023	pphthdl
cpd16024	pphthiocerol
cpd16025	prephth
cpd16026	prephthACP
cpd16027	prephthcoa
cpd16028	prepphth
cpd16029	prepphthACP
cpd16030	ptd1ino160190
cpd16031	rmyc
cpd16032	rppdima
cpd16033	rrppdima
cpd16034	scl2
cpd16035	sl1
cpd16036	tamhexc
cpd16037	tmlgnc
cpd16038	tamocta
cpd16039	tarab_D
cpd16040	tat
cpd16041	tdm4
cpd16042	tdm3
cpd16043	tmbhn
cpd16044	tmha1
cpd16045	tmha2
cpd16046	tmha3
cpd16047	tmha4
cpd16048	tmha5
cpd16049	tmha6
cpd16050	tmhexc
cpd16051	tres
cpd16052	triat
cpd16053	ugagmda
cpd16054	ugggmda
cpd16055	uggmd
cpd16056	uggmda
cpd16057	ugma
cpd16058	ugmag
cpd16059	ugmr
cpd16060	12dgr_SA
cpd16061	3AStmyn
cpd16062	Cit_Mg
cpd16063	DGDG_SA
cpd16064	SA_FREE_FA
cpd16065	ahdt_#1
cpd16066	cdpdag_EC
cpd16067	cdpdag_SA
cpd16068	clpn_SA
cpd16069	dgdcg_SA
cpd16070	dgdcg_SA2
cpd16071	fa19a
cpd16072	fa20n
cpd16073	glcp_SA
cpd16074	gtca1
cpd16075	gtca2
cpd16076	gtca3
cpd16079	nal2a6o
cpd16080	pa_SA
cpd16081	pala_SA
cpd16082	pala_SA2
cpd16083	pe_SA
cpd16084	pg_HP
cpd16085	pg_SA
cpd16086	pgly_SA
cpd16087	pgly_SA2
cpd16088	pgp_SA
cpd16089	pleu_SA
cpd16090	pleu_SA2
cpd16091	plys_SA
cpd16092	plys_SA2
cpd16093	ps_SA
cpd16095	core_lps_hp
cpd16096	clpn_HP
cpd16097	12dgr_HP
cpd16099	c190cACP
cpd16100	kdolipid4_HP
cpd16101	adphep7p_LD
cpd16102	lipidX_HP
cpd16103	u3aga_HP
cpd16104	u2ga_HP
cpd16105	u23ga_HP
cpd16106	pgp_HP
cpd16107	lps_HP
cpd16108	cdpdag_HP
cpd16109	lipidA_HP
cpd16110	ps_HP
cpd16111	u2hga_HP
cpd16113	pa_Hp
cpd16114	u3hga_HP
cpd16115	pe_HP
cpd16118	cbs_18
cpd16119	cbs_22
cpd16120	cbs_53
cpd16121	cbs_59
cpd16123	cbs_101
cpd16124	cbs_121
cpd16125	cbs_131
cpd16126	cbs_134
cpd16127	cbs_141
cpd16128	cbs_142
cpd16129	cbs_143
cpd16130	cbs_144
cpd16131	cbs_147
cpd16132	cbs_148
cpd16133	cbs_166
cpd16134	cbs_167
cpd16135	cbs_170
cpd16136	cbs_178
cpd16137	cbs_191
cpd16138	cbs_192
cpd16139	cbs_193
cpd16140	cbs_194
cpd16141	cbs_196
cpd16142	cbs_197
cpd16143	14glunb
cpd16144	cbs_199
cpd16145	cbs_200
cpd16147	cbs_206
cpd16148	cbs_210
cpd16149	cbs_212
cpd16151	cbs_230
cpd16152	cbs_231
cpd16153	cbs_232
cpd16154	cbs_233
cpd16155	cbs_234
cpd16156	cbs_235
cpd16157	cbs_236
cpd16158	cbs_237
cpd16159	cbs_238
cpd16160	cbs_239
cpd16161	cbs_240
cpd16162	cbs_257
cpd16163	cbs_258
cpd16164	cbs_259
cpd16165	cbs_269
cpd16167	cbs_302
cpd16168	cbs_327
cpd16169	cbs_329
cpd16170	cbs_330
cpd16171	cbs_331
cpd16172	cbs_333
cpd16173	cbs_334
cpd16174	cbs_345
cpd16175	cbs_347
cpd16176	cbs_348
cpd16177	cbs_350
cpd16178	cbs_353
cpd16179	cbs_354
cpd16180	cbs_365
cpd16181	cbs_381
cpd16182	cbs_389
cpd16183	cbs_392
cpd16184	cbs_398
cpd16185	cbs_400
cpd16186	cbs_401
cpd16187	cbs_407
cpd16188	cbs_418
cpd16189	cbs_419
cpd16190	cbs_420
cpd16191	cbs_421
cpd16192	cbs_423
cpd16193	cbs_436
cpd16194	cbs_462
cpd16195	cbs_463
cpd16196	cbs_464
cpd16197	cbs_465
cpd16198	cbs_467
cpd16199	cbs_468
cpd16200	cbs_469
cpd16201	cbs_470
cpd16203	cbs_489
cpd16204	cbs_490
cpd16205	cbs_497
cpd16206	cbs_498
cpd16207	cbs_514
cpd16208	cbs_519
cpd16209	cbs_529
cpd16210	cbs_530
cpd16211	cll_91
cpd16212	cll_108
cpd16213	cll_114
cpd16218	cll_243
cpd16219	cll_286
cpd16220	cll_315
cpd16224	cll_386
cpd16225	cll_390
cpd16226	cll_391
cpd16227	cll_412
cpd16228	cll_415
cpd16229	cll_418
cpd16230	cll_419
cpd16231	cll_420
cpd16232	cll_421
cpd16233	cll_423
cpd16234	cll_425
cpd16235	cll_428
cpd16238	cll_432
cpd16239	cll_433
cpd16240	cll_434
cpd16241	cll_465
cpd16242	cll_468
cpd16243	cll_469
cpd16244	cll_473
cpd16245	cll_485
cpd16246	ppm
cpd16247	mycolateppm
cpd16248	mmycolateppm
cpd16249	mmmycolateppm
cpd16250	mkmycolateppm
cpd16251	kmycolateppm
cpd16252	tmm1
cpd16253	tmm2
cpd16254	tmm3
cpd16255	tmm4
cpd16256	tmm5
cpd16257	butcoa
cpd16258	crotcoa
cpd16259	3hbutcoa
cpd16262	2mb2ecoa
cpd16265	2kival
cpd16266	ibutcoa
cpd16267	macrycoa
cpd16268	3hibutcoa
cpd16269	3hibut
cpd16270	rmmsa
cpd16271	tmmp1
cpd16272	tmmp2
cpd16273	tmmp3
cpd16274	tmmp4
cpd16275	tmmp5
cpd16276	C3aanaphylatoxin
cpd16277	Fructoselysine6_phosphate
cpd16278	Kaempferol3_O_beta_D_glucosylgalactoside
cpd16279	Isovitexin2_O_arabinoside
cpd16280	8_C_Glucosylnaringenin
cpd16281	3beta_5beta_Ketodiol
cpd16282	2_22_Dideoxyecdysone
cpd16283	2_Deoxyecdysone
cpd16284	3_Epiecdysone
cpd16285	3_Dehydro_2_deoxyecdysone
cpd16286	2_22_Dideoxy_3_dehydroecdysone
cpd16287	26_Hydroxyecdysone
cpd16288	20_26_Dihydroxyecdysone
cpd16289	Farnesal
cpd16290	Farnesoicacid
cpd16291	Methylfarnesoate
cpd16292	JuvenilehormoneIIIacid
cpd16293	(10S)_JuvenilehormoneIIIdiol
cpd16294	(10S)_JuvenilehormoneIIIaciddiol
cpd16295	(10S)_JuvenilehormoneIIIdiolphosphate
cpd16296	12_trans_HydroxyjuvenilehormoneIII
cpd16297	Diketol
cpd16298	C5aanaphylatoxin
cpd16299	L_Homocysteicacid
cpd16300	Palmidrol
cpd16301	Docosapentaenoicacid
cpd16302	Beta_amyloidprotein40
cpd16303	Beta_amyloidprotein42
cpd16304	Glucomannanlongerbyonemannoseunit
cpd16305	Phosphomannan
cpd16306	N_(Acetyloxy)benzenamine
cpd16307	Acyl_proteinthioester
cpd16308	5_D_Glutamyl_D_glutamyl_peptide
cpd16309	5_Hydroxybenzimidazolylcob(I)amide
cpd16310	Flavonol3_O_rutinoside
cpd16311	N_Benzoyl_4_methoxyanthranilate
cpd16312	Co_Methyl_Co_5_hydroxybenzimidazolylcobamide
cpd16313	Variant_surface_glycoprotein1_2_dimyristyl_sn_phosphatidylinositol
cpd16314	LPP
cpd16315	5_Hydroxy_2_4_dioxopentanoate
cpd16316	5_6alpha_Epoxy_5alpha_cholestane
cpd16317	5alpha_Cholestan_5alpha_6beta_diol
cpd16318	3_Seleninoalanine
cpd16320	Pentosan
cpd16321	4_5_Dihydro_5_5_dimethyl_4_(3_oxobutyl)furan_2(3H)_one
cpd16322	Dehydro_D_arabinono_1_4_lactone
cpd16323	Atovaquone
cpd16324	Azathioprine
cpd16325	Ifosfamide
cpd16326	Lidocaine
cpd16327	Valproicacid
cpd16328	Loracarbefmonohydrate
cpd16329	Doxifluridine
cpd16330	6_(2_Amino_2_carboxyethyl)_7_8_dioxo_1_2_3_4_7_8_hexahydroquinoline_2_4_dicarboxylate
cpd16331	trans_Zeatinribosidemonophosphate
cpd16332	Indolylmethylthiohydroximate
cpd16333	Indolylmethyl_desulfoglucosinolate
cpd16334	S_(Indolylmethylthiohydroximoyl)_L_cysteine
cpd16335	2_Succinyl_5_enolpyruvyl_6_hydroxy_3_cyclohexene_1_carboxylate
cpd16336	Isoprene
cpd16337	ETA
cpd16338	3_N_Debenzoyl_2_deoxytaxol
cpd16339	3_N_Debenzoyltaxol
cpd16340	Icosadienoicacid
cpd16341	Icosenoicacid
cpd16342	Adrenicacid
cpd16343	Behenoyl_CoA
cpd16344	Icosenoyl_CoA
cpd16345	Docosenoyl_CoA
cpd16346	Nervonoyl_CoA
cpd16347	13_16_Docosadienoicacid
cpd16348	13_16_19_Docosatrienoicacid
cpd16349	Nonadecylicacid
cpd16350	9E_Heptadecenoicacid
cpd16351	Pentadecylicacid
cpd16352	1_5_Anhydro_D_mannitol
cpd16354	7_Hydroxychlorophyllidea
