sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AQ22_10443_20191029_ST	144735	98.25	0	0	58.75	113.638888888889	154.100694444444	75.1583333333333	11.3333333333333	13.6666666666667	0	0	183.257271412037	5.68055555555556	0	328.606870284636	270.612711334019	4.66666666666667	42.046875	461.978918650794	0	13.9895833333333	0.208333333333333	0	0	348.138120284636	76.7729166666667	15.3564814814815	9.04166666666667	0	15.5583333333333	0	0	142434.18677933
0159_AA34_42031_20180409_ST	143108	137.333333333333	0	0	59.25	101.722222222222	125.641666666667	84.2442129629629	8.44444444444444	15.6666666666667	0	0	167.965387731481	4.65277777777778	0	304.571283007545	240.975596279149	4.66666666666667	40.7048611111111	351.005224867725	0	16.21875	0.1875	0	0	304.912602451989	82.0023148148148	15.25	8.45833333333333	0	13.0462962962963	0	0	141021.079859366
0159_BD46_77038_20191111_ST	142575	196.833333333333	0	0	55.25	100.819444444444	138.361805555556	75.8116071428571	14	16.3333333333333	0	0	138.714542410714	2.39166666666667	0	275.849627914952	224.586333161866	2.66666666666667	33.0225694444444	345.620849867724	0	16.5625	0.423611111111111	0	0	295.134283999608	86.4039351851851	15.5138888888889	5.73611111111111	0	20.2111111111111	0	0	140514.75277865
0159_BD46_77004_20190215_ST	142537	121.75	0	0	45.5	85.9444444444445	119.827777777778	70.9473544973545	14	15	0	0	132.354954117063	8.61111111111111	0	269.075205332647	212.742743912894	0	39.6944444444444	325.653968253968	0	15.5	0.347222222222222	0	0	279.823899115716	77.46875	11.75	7.97222222222222	0	19.4990740740741	0	0	140663.536828474
0159_BD46_77037_20190607_ST	139396	157.333333333333	0	0	48.25	94.7430555555555	136.853472222222	64.3575396825397	15	20.3333333333333	0	0	140.882239169974	2.68055555555556	0	271.849489454732	219.580237911523	6.33333333333333	44.296875	357.297668650794	0	18.6631944444445	0.506944444444444	0	0	286.917280460023	77.4833333333333	13.3611111111111	7.69444444444444	0	16.412962962963	0	0	137395.169595596
0159_AP39_21043_20171031_ST	137398	129.083333333333	0	0	57.25	95.5	141.475	74.0564351851852	17.6666666666667	17.6666666666667	0	0	147.236117311508	2.28055555555556	0	271.519654492455	219.16446930727	2.66666666666667	40.0736111111111	360.52380952381	0	18.3194444444445	0.638888888888889	0	0	291.251645233196	73.4164351851852	14.2268518518518	7.81944444444444	0	14.087962962963	0	0	135402.076341169
0159_AQ22_10436_20191029_ST	136508	83.5833333333333	0	0	58.9166666666665	89.5277777777778	128.545138888889	77.5081018518518	8.33333333333333	13.6666666666667	0	0	173.84103587963	6.05555555555556	0	305.577421982167	243.388440500686	6.66666666666667	38.3142361111111	386.056564153439	0	14.75	0.236111111111111	0	0	310.97464420439	70.2247685185185	15.7037037037037	8.40277777777778	0	10.2824074074074	0	0	134457.444647909
0159_BE31_82032_20200109_ST	134997	143.583333333333	0	0	38.25	107.805555555555	125.173611111111	73.5626653439154	15.6666666666667	12	0	0	152.901325231481	4.33333333333333	0	298.113550668724	237.445880915638	2	34.609375	398.984011243386	0	18.1041666666666	0.375	0	0	309.211020906819	84.7662037037037	14.2685185185185	9.65277777777778	0	16.9388888888889	0	0	132899.254115135
0159_BE31_82022_20191219_ST	133621	105	0	0	26.5	106.954365079365	138.803174603175	56.2912698412698	22.3333333333333	13.6666666666667	0	0	127.501068121693	3.76388888888889	0.333333333333333	272.930384087792	240.350414951989	3	32.5173611111111	436.147420634921	0	14.2604166666667	0.680555555555556	0	0	316.183261071919	70.5564814814815	15.5277777777778	6.47222222222222	0	21.6546296296296	0	0	131589.571974941
0159_AQ22_10421_20190914_ST	133244	74.25	0	0	62	84.1111111111111	129.752083333333	74.5497685185185	13.6666666666667	12.3333333333333	0	0	152.065791583995	0.819444444444445	0	282.79063185871	217.880878772291	5.66666666666667	34.0538194444444	334.048429232804	0	11.6875	0.0416666666666667	0	0	287.905909636488	71.5715277777778	13.5648148148148	8.11111111111111	0	7.75925925925925	0	0	131365.369585768
0159_AA34_42195_20180809_ST	132697	50.3333333333333	0	0	48.25	76.1944444444444	100.220833333333	48.6916666666667	8.33333333333333	2	0	0	159.569228670635	2.58333333333333	0	291.635093449931	238.498920610425	2	37.1232638888889	396.977397486772	0	9.64583333333333	0.819444444444444	0	0	326.951181412894	73.3828703703704	13.6157407407407	8.13888888888889	0	6.80092592592592	0	0	130795.234266332
0159_AS41_40005_20171202_ST	132018	128.333333333333	0	0	38.75	88.9722222222223	128.745138888889	74.5501653439154	22	13.6666666666667	0	0	144.970486111111	6.14166666666667	0	274.723695130315	217.601364883402	2.66666666666667	35.7777777777778	339.265906084656	0	15.5520833333333	0.597222222222222	0	0	279.370586664707	74.2053240740741	11.5787037037037	8.56944444444444	0	14.125	0	0	130097.836545782
0159_AQ22_10446_20191111_ST	131045	115.666666666667	0	0	53.3333333333335	85.8715277777779	119.653472222222	66.526774691358	7.66666666666667	17.6666666666667	0	0	159.656053240741	0.541666666666667	0	277.380440672153	223.177747770919	0.333333333333333	36.3107638888889	320.240790343916	0	12.7430555555555	0.180555555555556	0	0	278.180324931413	75.0481481481482	13.9259259259259	7.45833333333333	0	9.2212962962963	0	0	129164.216456312
0159_AN08_59018_20180329_ST	129619	165.75	0	0	37.5	93.6944444444443	122.084375	71.1291005291005	9.66666666666667	14.6666666666667	0	0	135.969838376323	4.15555555555556	0	264.271483624829	213.791414180384	0	38.5086805555555	330.768204365079	0	21.8020833333333	0.444444444444444	0	0	284.568143677739	79.5037037037037	10.8240740740741	8.11111111111111	0	20.8930555555556	0	0	127690.896954135
0159_AY44_33062_20171010_ST	129249	142.166666666667	0	0	40.5	98.5694444444445	110.146527777778	72.1798611111111	12.3333333333333	15.6666666666667	0	0	117.979978505291	0.836111111111111	0	243.099241255144	197.043701131687	8.33333333333333	34.2482638888889	306.044361772486	0	16.8090277777778	0.493055555555556	0	0	262.603986625514	66.6333333333333	10.8240740740741	6.75	0	16.8944444444444	0	0	127468.844587191
0159_AN08_59024_20180515_ST	128620	92.6666666666667	0	0	42.75	81.4305555555554	142.048611111111	60.444246031746	21	15.6666666666667	0	0	145.920081845238	7.25	0	267.629005058299	215.546319873114	7.77777777777777	35.2430555555556	401.548478835979	0	11.65625	0	0	0	294.001392624437	70.2569444444445	13.912037037037	8.76388888888889	0	11.0990740740741	0	0	126673.388947953
0159_AA34_42283_20181102_ST	127951	78.8333333333333	0	0	47	91.0555555555556	115.404861111111	60.0378395061728	8	8.66666666666667	0	0	149.284288194444	13.2083333333333	0	269.789604338134	216.900607424554	3	39.5833333333333	364.077314814815	0	16.7916666666666	0.0416666666666667	0	0	293.532011745542	66.3500000000001	15.0601851851852	7.83333333333333	0	11.8453703703704	0	0	126074.704028421
0159_AP39_21154_20171212_ST	126963	72.9166666666667	0	0	46	77.6388888888888	139.029166666667	73.3097552910053	17.3333333333333	11.3333333333333	0	0	147.335353835979	17.4722222222222	0	279.598318758573	214.47948388203	2	30.8385416666667	369.58685515873	0	9.44791666666667	0.0416666666666667	0	0	290.631817435822	69.350462962963	10.6481481481481	9.06944444444444	0	11.25	0	0	125063.688623971
0159_AQ22_10434_20191008_ST	126584	108.166666666667	0	0	49.5	96.5833333333333	105.557638888889	77.8497685185185	6	15.6666666666667	0	0	152.513229166667	5.52777777777778	0	284.920189471879	227.104032064472	3.33333333333333	35.5746527777778	326.022073412698	0	14.4583333333333	0.166666666666667	0	0	282.679564471879	67.1321759259259	11.2314814814815	8.48611111111111	0	13.8101851851852	0	0	124691.716119746
0159_AN08_59007_20180102_ST	124988	140.5	0	0	31.9166666666667	76.1944444444445	115.253472222222	68.0541335978836	16.3333333333333	9.66666666666667	0	0	118.817061011905	21.7666666666667	0	243.475207047325	196.729080504115	8.16666666666667	36.0300925925926	307.16755952381	0	16.0625	0.25	0	0	259.687078740447	61.3699074074074	10.9398148148148	7.40277777777778	0	15.85	0	0	123226.366870315
0159_AP39_21199_20180410_ST	124499	161.583333333333	0	0	55.5	83.5347222222222	105.332638888889	65.5749007936508	8.66666666666667	17.6666666666667	0	0	115.826282242064	5.83333333333333	0	238.357031464335	194.027255229767	10.3333333333333	39.8333333333333	253.220105820106	0	13.3715277777778	0.0972222222222222	0	0	248.180956728885	74.0502314814815	10.5092592592593	6.04166666666667	0	16.4490740740741	0	0	122775.010458462
0159_AQ29_10143_20190417_ST	124440	85.3333333333333	0	0	46	87.9861111111112	133.499305555556	57.2335648148148	6.66666666666667	11.3333333333333	0	0	155.599191468254	0.0416666666666667	0	290.264697145062	241.476572145062	0	36.7256944444444	376.74914021164	0	13.2604166666667	0	0	0	306.928065200617	78.0322916666667	14.1018518518519	8.48611111111111	0	15.9861111111111	0	0	122474.295875496
0159_AA34_42362_20190305_ST	122346	250.5	0	0	34.9166666666667	177.805555555555	106.638938492064	39.644212962963	1	11	0	0	130.111678240741	1.59722222222222	0	210.65433899177	187.695897633745	0.666666666666667	40.8715277777778	256.194808201058	0	21.9479166666667	0	0	0	221.105496399177	50.4770833333333	16.2857142857143	5.94444444444444	0	20.3375	0	0	120560.604331459
0159_AS41_40003_20171129_ST	121586	109.416666666667	0	0	34.75	71.2777777777778	106.361111111111	64.0097222222222	12.3333333333333	10.6666666666667	0	0	119.025006200397	1.65277777777778	0	242.550429098079	188.968569530178	2.66666666666667	31.5173611111111	302.141501322751	0	11.7083333333333	0.388888888888889	0	0	251.567211505487	70.4655092592592	11.5740740740741	6.56944444444444	0	10.237037037037	0	0	119926.151911973
0159_AF13_79000_20190102_ST	117742	146.333333333333	0	0	39.25	119.652777777778	112.670833333333	43.9923611111111	8	9.66666666666667	0	0	123.183015046296	1	0	217.323170010288	188.259327417695	1	37.4652777777778	316.947486772487	0	13.0208333333333	0	0	0	235.949211676955	55.6680555555556	12.1064814814815	7.69444444444444	0	13.8824074074074	0	0	116038.934316854
0159_AQ22_10432_20191013_ST	117155	86	0	0	41	85.8472222222223	122.497916666667	53.89375	7	18.3333333333333	0	0	126.65900338955	1.06944444444444	0.333333333333333	257.912423696845	214.476914437586	0.333333333333333	31.5086805555556	381.388839285715	0	8.80208333333333	0.208333333333333	0	0	287.812655178326	63.9736111111111	13.1898148148148	4.80555555555556	0	18.9435185185185	0	0	115329.010233456
0159_AA34_42007_20180420_ST	116715	80.9166666666667	0	0	55.1666666666665	85.7604166666666	91.6572916666667	65.6233796296296	7.33333333333333	10.6666666666667	0	0	167.626006944444	2.04166666666667	0	274.532582733196	222.048223165295	1.33333333333333	26.8888888888889	338.960185185185	0	11.6875	0.354166666666667	0	0	266.257004029492	56.2916666666667	10.2361111111111	7.875	0	6.32731481481481	0	0	114925.415928498
0159_BC12_41016_20171220_ST	115152	144.166666666667	0	0	41.5833333333333	71.6493055555554	112.729861111111	59.2117592592592	14.3333333333333	13.3333333333333	0	0	110.272476851852	2.13888888888889	0	225.791371742112	172.236502914952	1.66666666666667	29.8548611111111	274.593353174603	0	17.0902777777778	0.111111111111111	0	0	231.524172668038	74.2449074074074	11.2037037037037	5.75	0	14.9666666666667	0	0	113523.547446723
0159_AN08_59025_20180515_ST	113778	57.0833333333333	0	0	35	79.7499999999998	133.045833333333	48.8661706349206	14	8.66666666666667	0	0	126.566688988095	3.5	1.16666666666667	245.399861601019	189.628895992553	1.33333333333333	27.9513888888889	345.068154761905	0	11.15625	1.28472222222222	0	0	261.128813320596	67.5074074074074	12.2175925925926	6.41666666666667	0	13.4490740740741	0	0	112087.812479516
0159_BC25_41011_20171120_ST	112623	142.833333333333	0	0	28.0833333333333	75.7187499999999	88.9225694444445	48.2550264550265	8.66666666666667	3.66666666666667	0	0	114.176858878968	2.77777777777778	0	207.581466478052	169.090501971879	1	36.0856481481481	292.198181216931	0	22.3541666666666	0.993055555555556	0	0	224.606020049481	60.3472222222222	11.0972222222222	6.95833333333333	0	11.7652777777778	0	0	111065.821921802
0159_AA34_42301_20181213_ST	111971	96.9166666666667	0	0	40.25	77.9999999999999	106.356944444444	54.9627314814815	8	13	0	0	133.699936342593	3.54166666666667	0	242.585511831276	200.475936213992	0.333333333333333	31.0833333333333	309.726851851852	0	13.3263888888889	0	0	0	261.505303497942	60.9916666666667	10.8935185185185	6.63888888888889	0	11.7453703703704	0	0	110286.965951003
0159_AP39_21182_20171209_ST	110437	147	0	0	37.25	80.5138888888889	98.7986111111112	64.9939484126984	7.75	16	0	0	119.546281415344	2.125	0	230.230462105624	179.4086212767	4.33333333333333	25.1388888888889	268.33287037037	0	13.25	0.340277777777778	0	0	233.51166250245	67.8689814814815	8.04629629629629	5.05555555555556	0	16.4851851851852	0	0	108811.020135398
0159_AQ22_10464_20191127_ST	107202	137.833333333333	0	0	38.5	71.5069444444445	89.776388888889	55.637037037037	3.66666666666667	6.66666666666667	0	0	121.583421792328	0.722222222222222	0	219.507421982167	181.665253772291	6	27.2413194444444	248.289269179894	0	14.9166666666666	0.0416666666666667	0	0	228.159273834019	63.3453703703704	10.9722222222222	7.69444444444444	0	13.2388888888889	0	0	105655.035521476
0159_AA34_42038_20180920_ST	106047	150	0	0	44.25	77.625	85.0361111111112	62.5430555555555	6	14.3333333333333	0	0	103.303741319444	2.69444444444444	0	208.544742369684	166.666509344993	2	34.2395833333333	200.881316137566	0	13.75	0.0694444444444444	0	0	207.003075703018	61.1291666666667	7.04629629629629	4.44444444444444	0	16.8935185185185	0	0	104578.546216977
0159_AJ09_760032_20191126_ST	104527	162.083333333333	0	0	26.5	55.6354166666667	87.1104166666666	42.5743518518518	9	6	0.333333333333333	0	119.029803240741	8.52083333333333	0	206.338058531746	158.52574239418	0.333333333333333	23.7609953703704	313.568700396825	0	21.4270833333333	0.125	0.166666666666667	0	219.606461309524	60.1404166666667	10.9074074074074	5.38888888888889	0	12.6064814814815	0	0	102977.317275794
0159_AB10_26326_20190318_ST	104232	141.416666666667	0	0	33.8333333333333	82.9062500000001	110.414236111111	51.0084656084656	7	7	0	0	113.010716765873	3.33333333333333	0	210.66738260582	175.153103505291	0.333333333333333	29.4288194444444	327.97101521164	0	14.4166666666666	1.19444444444445	0	0	235.107164351852	58.8138888888889	9.52314814814815	4.58333333333333	0	15.6921296296296	0	0	102599.192568618
0159_AA34_42013_20180321_ST	104104	103.833333333333	0	0	47.25	67.8055555555555	92.4527777777778	59.0939814814815	11.6666666666667	15.3333333333333	0	0	131.97255787037	2	0	236.020649005487	181.500525548697	0.333333333333333	28.0520833333333	256.844345238095	0	10.15625	0.0833333333333333	0	0	226.423311042524	58.4034722222222	9.37962962962963	6.20833333333333	0	9.71296296296297	0	0	102549.473564998
0159_AQ29_10035_20171107_ST	103018	80.1666666666667	0	0	32.75	82.8749999999998	95.6736111111111	64.8530092592592	6.33333333333333	15	0	0	121.833712384259	0.611111111111111	0	221.537760202332	182.802737054184	4.66666666666667	28.8975694444444	258.702794312169	0	11.1041666666667	0	0	0	226.927343535665	63.9361111111111	10.7638888888889	6.59722222222222	0	10.125	0	0	101491.84229603
0159_AY44_33109_20180920_ST	102785	161.166666666667	0	0	16.25	61.1388888888889	89.5629464285715	42.8712522045855	9.66666666666667	3.66666666666667	0	0	92.4638599537037	0.625	0	180.569323804625	140.338866353126	0.833333333333333	36.4375	256.512301587302	0	29.1666666666666	0.222222222222222	1.16666666666667	0	193.224069174995	68.1571924603175	13.9556878306878	4.86111111111111	0	13.2300925925926	0	0	101368.913018721
0159_AQ29_10146_20190621_ST	100887	80.4166666666667	0	0	40.25	85.5833333333332	111.636111111111	45.6664351851852	5.66666666666667	13	0	0	123.805970982143	3.01388888888889	0	221.276949588477	181.823855452675	2.33333333333333	28.8472222222222	320.969609788359	0	9.05208333333333	0.0833333333333333	0	0	234.131231995885	54.8430555555556	11.8796296296296	7.90277777777778	0	13.2546296296296	0	0	99291.5632155258
0159_AF13_79001_20181127_ST	99569	162.25	0	0	30.25	78.1527777777777	89.451388888889	52.2909259259259	10.3333333333333	14.3333333333333	0	0	93.4599739583333	4.04166666666667	0	183.189690500686	152.285994513032	5.33333333333333	26.9069444444444	235.588062169312	0	12.1388888888889	0.263888888888889	0	0	193.137537722908	53.2196759259259	8.16666666666667	3.625	0	13.4055555555556	0	0	98147.1753615061
0159_AB10_26354_20190116_ST	99525	81	0	0	23.9166666666667	73.8472222222222	100.154861111111	39.7408267195767	15	8.66666666666667	0	0	104.628969907407	3.36111111111111	0.666666666666667	218.789393861454	169.818151577503	2	27.1256944444445	319.154265873016	0	14.2083333333333	0.541666666666667	0	0	235.145078385263	68.5643518518519	10.5787037037037	4.97222222222222	0	12.7759259259259	0	0	97990.3432210832
0159_BA21_18016_20171020_ST	99516	118	0	0	29.5	94.3425925925925	103.225694444444	49.6939814814815	7.33333333333333	14.3333333333333	0	0	107.766125578704	3.38888888888889	0	205.561686630413	164.83485021066	1	28.8125	271.607473544974	0	11.8020833333333	0.277777777777777	0	0	211.440158852636	52.5761574074074	11.7638888888889	6.52777777777778	0	13.1351851851852	0	0	98009.0765107382
0159_AP39_21551_20180917_ST	99456	124	0	0	29.75	76.361111111111	82.2444444444444	52.6046164021164	8.66666666666667	17	0	0	105.135174437831	2.11111111111111	0	204.381480195473	155.544666923868	1	22.1563657407407	246.939897486772	0	11.3854166666667	0.0833333333333333	0	0	206.717802946796	61.3523148148148	6.61111111111111	6.73611111111111	0	15.6148148148148	0	0	98019.6035606812
0159_AS41_40000_20171201_ST	97174	109.5	0	0	23.5	64.5694444444444	79.825	50.2891865079365	8.66666666666667	13.6666666666667	0	0	92.3656022652117	1.01388888888889	0	190.275507115912	148.217868227023	5.33333333333333	27.2102272727273	215.709003727754	0	14.3333333333333	0.472222222222222	0	0	189.938969116874	52.1011574074074	8.81018518518519	6.27777777777778	0	12.5546296296296	0	0	95859.369330211
0159_AA34_42219_201801017_ST	96088	118.75	0	0	27.3333333333333	64.0625000000001	83.0388888888889	56.7446759259259	6.33333333333333	3	0	0	115.977251157407	0.833333333333333	0	204.228300682085	158.33733507362	6	24.6457047325103	239.336298500882	0	18.5	0	0	0	204.642536793197	66.8622685185185	10.3125	5.36111111111111	0	9.43935185185185	0	0	94664.261276764
