id	name	parent_id	level	external_id	ec_id	child_count	level_backup
9228	Acting on phosphates.	1361	enzyme		4.2.3.-	0	enzyme
9229	Copalyl diphosphate synthase.	1361	enzyme		5.5.1.12	0	enzyme
9230	Abietadienal dehydrogenase.	1361	enzyme		1.2.1.74	0	enzyme
9231	Abietadienol hydroxylase.	1361	enzyme		1.14.13.109	0	enzyme
9232	Abietadienol hydroxylase.	1361	enzyme		1.14.13.109	0	enzyme
9233	Abietadiene hydroxylase.	1361	enzyme		1.14.13.108	0	enzyme
9234	Abietadiene synthase.	1361	enzyme		4.2.3.18	0	enzyme
9235	Copalyl diphosphate synthase.	1361	enzyme		5.5.1.12	0	enzyme
9236	Transferring groups other than amino-acyl groups.	1323	enzyme		2.3.1.-	0	enzyme
9237	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase.	1448	enzyme		1.3.1.28	0	enzyme
9238	Isochorismatase.	1448	enzyme		3.3.2.1	0	enzyme
9239	Isochorismate synthase.	1448	enzyme		5.4.4.2	0	enzyme
9240	Glycerol-3-phosphate O-acyltransferase.	968	enzyme		2.3.1.15	0	enzyme
9241	1-acylglycerol-3-phosphate O-acyltransferase.	968	enzyme		2.3.1.51	0	enzyme
9242	Glycerol-3-phosphate dehydrogenase (NAD(P)(+)).	968	enzyme		1.1.1.94	0	enzyme
9243	Phosphatidate cytidylyltransferase.	968	enzyme		2.7.7.41	0	enzyme
9244	Phosphatidylserine decarboxylase.	968	enzyme		4.1.1.65	0	enzyme
9245	CDP-diacylglycerol--serine O-phosphatidyltransferase.	968	enzyme		2.7.8.8	0	enzyme
9246	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase.	968	enzyme		2.7.8.5	0	enzyme
9247	Transferases for other substituted phosphate groups.	968	enzyme		2.7.8.-	0	enzyme
9248	Phosphatidylglycerophosphatase.	968	enzyme		3.1.3.27	0	enzyme
9249	Glycerol-3-phosphate dehydrogenase (NAD(P)(+)).	968	enzyme		1.1.1.94	0	enzyme
9250	Glycerol-3-phosphate O-acyltransferase.	968	enzyme		2.3.1.15	0	enzyme
9251	1-acylglycerol-3-phosphate O-acyltransferase.	968	enzyme		2.3.1.51	0	enzyme
9252	Phosphatidate cytidylyltransferase.	968	enzyme		2.7.7.41	0	enzyme
9253	Quinate dehydrogenase.	1769	enzyme		1.1.1.24	0	enzyme
9254	3-dehydroquinate dehydratase.	1769	enzyme		4.2.1.10	0	enzyme
9255		1769	enzyme		4.2.1.118	0	enzyme
9256	Glycosyltransferases.	901	enzyme		2.4.-.-	0	enzyme
9257	Lipopolysaccharide glucosyltransferase I.	901	enzyme		2.4.1.58	0	enzyme
9258	Lipopolysaccharide 3-alpha-galactosyltransferase.	901	enzyme		2.4.1.44	0	enzyme
9259	Lipopolysaccharide 3-alpha-galactosyltransferase.	901	enzyme		2.4.1.44	0	enzyme
9260	Phosphotransferases with an alcohol group as acceptor.	901	enzyme		2.7.1.-	0	enzyme
9261	Glycosyltransferases.	901	enzyme		2.4.-.-	0	enzyme
9262	Phosphotransferases with an alcohol group as acceptor.	901	enzyme		2.7.1.-	0	enzyme
9263	Lipopolysaccharide glucosyltransferase I.	901	enzyme		2.4.1.58	0	enzyme
9264	Transferases.	901	enzyme		2.-.-.-	0	enzyme
9265	Glycosyltransferases.	901	enzyme		2.4.-.-	0	enzyme
9266	Riboflavin kinase.	841	enzyme		2.7.1.26	0	enzyme
9267	FAD synthetase.	841	enzyme		2.7.7.2	0	enzyme
9268	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9269	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9270	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9271	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9272	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9273	Hexosyltransferases.	1206	enzyme		2.4.1.-	0	enzyme
9274	Thiamine diphosphokinase.	855	enzyme		2.7.6.2	0	enzyme
9275	Acid phosphatase.	855	enzyme		3.1.3.2	0	enzyme
9276	Hydroxymethylpyrimidine kinase.	855	enzyme		2.7.1.49	0	enzyme
9277	Phosphomethylpyrimidine kinase.	855	enzyme		2.7.4.7	0	enzyme
9278	Thiamine-phosphate diphosphorylase.	855	enzyme		2.5.1.3	0	enzyme
9279	Aldehyde dehydrogenase (NAD(+)).	471	enzyme		1.2.1.3	0	enzyme
9280		471	enzyme		1.5.3.16	0	enzyme
9281	2-hydroxyisoflavanone synthase.	1267	enzyme		1.14.13.86	0	enzyme
9282	Flavone synthase.	1267	enzyme		1.14.11.22	0	enzyme
9283	Isoflavone 3'-hydroxylase.	1267	enzyme		1.14.13.52	0	enzyme
9284	Isoflavone 4'-O-methyltransferase.	1267	enzyme		2.1.1.46	0	enzyme
9285	Isoflavone 7-O-methyltransferase.	1267	enzyme		2.1.1.150	0	enzyme
9286	2-hydroxyisoflavanone dehydratase.	1267	enzyme		4.2.1.105	0	enzyme
9287	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1267	enzyme		1.14.13.-	0	enzyme
9288	Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N- acetylgalactosaminyltransferase.	651	enzyme		2.4.1.175	0	enzyme
9289	Sulfotransferases.	651	enzyme		2.8.2.-	0	enzyme
9290	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase.	651	enzyme		2.8.2.33	0	enzyme
9291	Chondroitin 4-sulfotransferase.	651	enzyme		2.8.2.5	0	enzyme
9292	Chondroitin 6-sulfotransferase.	651	enzyme		2.8.2.17	0	enzyme
9293	Glucuronylgalactosylproteoglycan 4-beta-N- acetylgalactosaminyltransferase.	651	enzyme		2.4.1.174	0	enzyme
9294	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase.	651	enzyme		2.4.1.226	0	enzyme
9295	Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N- acetylgalactosaminyltransferase.	651	enzyme		2.4.1.175	0	enzyme
9296	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase.	651	enzyme		2.4.1.135	0	enzyme
9297	Galactosylxylosylprotein 3-beta-galactosyltransferase.	651	enzyme		2.4.1.134	0	enzyme
9298	Xylosylprotein 4-beta-galactosyltransferase.	651	enzyme		2.4.1.133	0	enzyme
9299	Protein xylosyltransferase.	651	enzyme		2.4.2.26	0	enzyme
9300		1743	enzyme		3.5.1.106	0	enzyme
9301		1743	enzyme		1.17.2.1	0	enzyme
9302		1743	enzyme		1.14.13.114	0	enzyme
9303	Maleate isomerase.	1743	enzyme		5.2.1.1	0	enzyme
9304		1743	enzyme		3.5.1.107	0	enzyme
9305	2,5-dihydroxypyridine 5,6-dioxygenase.	1743	enzyme		1.13.11.9	0	enzyme
9306	Indole-3-acetaldehyde oxidase.	878	enzyme		1.2.3.7	0	enzyme
9307	Indolepyruvate decarboxylase.	878	enzyme		4.1.1.74	0	enzyme
9308	Tryptophan transaminase.	878	enzyme		2.6.1.27	0	enzyme
9309	Glucarate dehydratase.	2119	enzyme		4.2.1.40	0	enzyme
9310	2,5-dioxovalerate dehydrogenase.	2119	enzyme		1.2.1.26	0	enzyme
9311	5-dehydro-4-deoxyglucarate dehydratase.	2119	enzyme		4.2.1.41	0	enzyme
9312	Gluconokinase.	1881	enzyme		2.7.1.12	0	enzyme
9313	Acting on phosphates.	1376	enzyme		4.2.3.-	0	enzyme
9314	Xanthine dehydrogenase.	1054	enzyme		1.17.1.4	0	enzyme
9315	Purine-nucleoside phosphorylase.	1054	enzyme		2.4.2.1	0	enzyme
9316	5'-nucleotidase.	1054	enzyme		3.1.3.5	0	enzyme
9317	IMP dehydrogenase.	1054	enzyme		1.1.1.205	0	enzyme
9318	Inositol-tetrakisphosphate 1-kinase.	1341	enzyme		2.7.1.134	0	enzyme
9319	Inositol-1,3,4-trisphosphate 5/6-kinase.	1341	enzyme		2.7.1.159	0	enzyme
9320	Inositol-tetrakisphosphate 5-kinase.	1341	enzyme		2.7.1.140	0	enzyme
9321	Phosphoric monoester hydrolases.	1341	enzyme		3.1.3.-	0	enzyme
9322	Bornyl diphosphate synthase.	1367	enzyme		5.5.1.8	0	enzyme
9323	D-octopine dehydrogenase.	1608	enzyme		1.5.1.11	0	enzyme
9324	Propionate--CoA ligase.	498	enzyme		6.2.1.17	0	enzyme
9325	Branched-chain-amino-acid transaminase.	498	enzyme		2.6.1.42	0	enzyme
9326	Dihydroxy-acid dehydratase.	498	enzyme		4.2.1.9	0	enzyme
9327	Ketol-acid reductoisomerase.	498	enzyme		1.1.1.86	0	enzyme
9328	Acetolactate synthase.	498	enzyme		2.2.1.6	0	enzyme
9329	2-oxobutyrate synthase.	498	enzyme		1.2.7.2	0	enzyme
9330	(+)-menthofuran synthase.	1365	enzyme		1.14.13.104	0	enzyme
9331	(+)-pulegone reductase.	1365	enzyme		1.3.1.81	0	enzyme
9332	(-)-isopiperitenone reductase.	1365	enzyme		1.3.1.82	0	enzyme
9333	(+)-pulegone reductase.	1365	enzyme		1.3.1.81	0	enzyme
9334	(-)-menthol dehydrogenase.	1365	enzyme		1.1.1.207	0	enzyme
9335	(4S)-limonene synthase.	1365	enzyme		4.2.3.16	0	enzyme
9336	(+)-neomenthol dehydrogenase.	1365	enzyme		1.1.1.208	0	enzyme
9337	(S)-limonene 3-monooxygenase.	1365	enzyme		1.14.13.47	0	enzyme
9338	Isopiperitenol dehydrogenase.	1365	enzyme		1.1.1.223	0	enzyme
9339	Phenylalanine(histidine) transaminase.	1584	enzyme		2.6.1.58	0	enzyme
9340	Malate dehydrogenase.	1812	enzyme		1.1.1.37	0	enzyme
9341	Phosphoenolpyruvate carboxylase.	1812	enzyme		4.1.1.31	0	enzyme
9342	Succinate dehydrogenase.	1812	enzyme		1.3.99.1	0	enzyme
9343	Pyruvate, water dikinase.	1812	enzyme		2.7.9.2	0	enzyme
9344	Pyruvate synthase.	1812	enzyme		1.2.7.1	0	enzyme
9345	ATP citrate synthase.	1812	enzyme		2.3.3.8	0	enzyme
9346	Aconitate hydratase.	1812	enzyme		4.2.1.3	0	enzyme
9347	Aconitate hydratase.	1812	enzyme		4.2.1.3	0	enzyme
9348	2-oxoglutarate synthase.	1812	enzyme		1.2.7.3	0	enzyme
9349	Succinate--CoA ligase (ADP-forming).	1812	enzyme		6.2.1.5	0	enzyme
9350	Fumarate hydratase.	1812	enzyme		4.2.1.2	0	enzyme
9351	Methionine adenosyltransferase.	706	enzyme		2.5.1.6	0	enzyme
9352		2055	enzyme		1.1.1.298	0	enzyme
9353	Cyanase.	2055	enzyme		4.2.1.104	0	enzyme
9354	L-lysine oxidase.	1596	enzyme		1.4.3.14	0	enzyme
9355	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1794	enzyme		1.14.13.-	0	enzyme
9356	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1794	enzyme		1.14.13.-	0	enzyme
9357	In ketonic substances.	1794	enzyme		3.7.1.-	0	enzyme
9358	Catechol 2,3-dioxygenase.	1794	enzyme		1.13.11.2	0	enzyme
9359	Ceramidase.	1929	enzyme		3.5.1.23	0	enzyme
9360	Serine-type D-Ala-D-Ala carboxypeptidase.	664	enzyme		3.4.16.4	0	enzyme
9361	Peptidoglycan glycosyltransferase.	664	enzyme		2.4.1.129	0	enzyme
9362	Peptidoglycan glycosyltransferase.	664	enzyme		2.4.1.129	0	enzyme
9363	Phospho-N-acetylmuramoyl-pentapeptide-transferase.	664	enzyme		2.7.8.13	0	enzyme
9364	D-alanine--D-alanine ligase.	664	enzyme		6.3.2.4	0	enzyme
9365	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase.	664	enzyme		6.3.2.13	0	enzyme
9366	Glutamate racemase.	664	enzyme		5.1.1.3	0	enzyme
9367	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase.	664	enzyme		6.3.2.9	0	enzyme
9368	UDP-N-acetylmuramate--L-alanine ligase.	664	enzyme		6.3.2.8	0	enzyme
9369	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase.	664	enzyme		6.3.2.10	0	enzyme
9370	Undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase.	664	enzyme		2.4.1.227	0	enzyme
9371	UDP-N-acetylmuramate dehydrogenase.	664	enzyme		1.1.1.158	0	enzyme
9372	UDP-N-acetylglucosamine 1-carboxyvinyltransferase.	664	enzyme		2.5.1.7	0	enzyme
9373	Adenylyl-sulfate reductase (glutathione).	2009	enzyme		1.8.4.9	0	enzyme
9374	Sulfite reductase (ferredoxin).	2009	enzyme		1.8.7.1	0	enzyme
9375	Sulfate adenylyltransferase.	2009	enzyme		2.7.7.4	0	enzyme
9376	Ethanolaminephosphotransferase.	988	enzyme		2.7.8.1	0	enzyme
9377	Ethanolamine-phosphate cytidylyltransferase.	988	enzyme		2.7.7.14	0	enzyme
9378	Ethanolamine kinase.	988	enzyme		2.7.1.82	0	enzyme
9379	Phosphoglucosamine mutase.	679	enzyme		5.4.2.10	0	enzyme
9380	Glutamine--fructose-6-phosphate transaminase (isomerizing).	679	enzyme		2.6.1.16	0	enzyme
9381	Glucosamine-1-phosphate N-acetyltransferase.	679	enzyme		2.3.1.157	0	enzyme
9382	UDP-N-acetylglucosamine diphosphorylase.	679	enzyme		2.7.7.23	0	enzyme
9383	Sorbitol-6-phosphate 2-dehydrogenase.	2125	enzyme		1.1.1.140	0	enzyme
9384	Mannitol-1-phosphate 5-dehydrogenase.	2125	enzyme		1.1.1.17	0	enzyme
9385	Methyltransferases.	1151	enzyme		2.1.1.-	0	enzyme
9386	Methyltransferases.	1151	enzyme		2.1.1.-	0	enzyme
9387	L-ascorbate oxidase.	2065	enzyme		1.10.3.3	0	enzyme
9388	Monodehydroascorbate reductase (NADH).	2065	enzyme		1.6.5.4	0	enzyme
9389	L-ascorbate peroxidase.	2065	enzyme		1.11.1.11	0	enzyme
9390	Glutathione-disulfide reductase.	2065	enzyme		1.8.1.7	0	enzyme
9391	Glutathione dehydrogenase (ascorbate).	2065	enzyme		1.8.5.1	0	enzyme
9392	L-arabinokinase.	614	enzyme		2.7.1.46	0	enzyme
9393	Aldose-1-phosphate nucleotidyltransferase.	614	enzyme		2.7.7.37	0	enzyme
9394	Acid phosphatase.	1984	enzyme		3.1.3.2	0	enzyme
9395	3-oxoadipyl-CoA thiolase.	1789	enzyme		2.3.1.174	0	enzyme
9396	3-oxoadipate CoA-transferase.	1789	enzyme		2.8.3.6	0	enzyme
9397	4-carboxymuconolactone decarboxylase.	1789	enzyme		4.1.1.44	0	enzyme
9398	3-oxoadipate enol-lactonase.	1789	enzyme		3.1.1.24	0	enzyme
9399	3-carboxy-cis,cis-muconate cycloisomerase.	1789	enzyme		5.5.1.2	0	enzyme
9400	Protocatechuate 3,4-dioxygenase.	1789	enzyme		1.13.11.3	0	enzyme
9401	4-hydroxybenzoate 3-monooxygenase.	1789	enzyme		1.14.13.2	0	enzyme
9402	4-hydroxybenzaldehyde dehydrogenase.	1789	enzyme		1.2.1.64	0	enzyme
9403	4-cresol dehydrogenase (hydroxylating).	1789	enzyme		1.17.99.1	0	enzyme
9404	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1789	enzyme		1.14.13.-	0	enzyme
9405	Anthranilate--CoA ligase.	1687	enzyme		6.2.1.32	0	enzyme
9406	Caffeate O-methyltransferase.	1203	enzyme		2.1.1.68	0	enzyme
9407	Caffeate O-methyltransferase.	1203	enzyme		2.1.1.68	0	enzyme
9408	With oxygen as acceptor.	1238	enzyme		1.21.3.-	0	enzyme
9409	Hexosyltransferases.	1238	enzyme		2.4.1.-	0	enzyme
9410	With oxygen as acceptor.	1238	enzyme		1.21.3.-	0	enzyme
9411	Hexosyltransferases.	1238	enzyme		2.4.1.-	0	enzyme
9412	Hexosyltransferases.	1238	enzyme		2.4.1.-	0	enzyme
9413	With oxygen as acceptor.	1238	enzyme		1.21.3.-	0	enzyme
9414	Aureusidin synthase.	1238	enzyme		1.21.3.6	0	enzyme
9415	With oxygen as acceptor.	1238	enzyme		1.21.3.-	0	enzyme
9416	Aureusidin synthase.	1238	enzyme		1.21.3.6	0	enzyme
9417	With oxygen as acceptor.	1238	enzyme		1.21.3.-	0	enzyme
9418	Mannose-6-phosphate isomerase.	584	enzyme		5.3.1.8	0	enzyme
9419	Mannose-6-phosphate 6-reductase.	584	enzyme		1.1.1.224	0	enzyme
9420	Mannitol-1-phosphatase.	584	enzyme		3.1.3.22	0	enzyme
9421	6-pyruvoyltetrahydropterin 2'-reductase.	813	enzyme		1.1.1.220	0	enzyme
9422	GTP cyclohydrolase I.	813	enzyme		3.5.4.16	0	enzyme
9423	6-pyruvoyltetrahydropterin synthase.	813	enzyme		4.2.3.12	0	enzyme
9424	Hydroxymandelonitrile lyase.	2097	enzyme		4.1.2.11	0	enzyme
9425	Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.	2097	enzyme		3.2.1.-	0	enzyme
9426	Ferric-chelate reductase.	2267	enzyme		1.16.1.7	0	enzyme
9427	Glutamate--putrescine ligase.	1530	enzyme		6.3.1.11	0	enzyme
9428	With NAD(+) or NADP(+) as acceptor.	1530	enzyme		1.2.1.-	0	enzyme
9429	Gamma-glutamyl-gamma-aminobutyrate hydrolase.	1530	enzyme		3.5.1.94	0	enzyme
9430	Sulfotransferases.	1185	enzyme		2.8.2.-	0	enzyme
9431	N-hydroxythioamide S-beta-glucosyltransferase.	1185	enzyme		2.4.1.195	0	enzyme
9432	With NADH or NADPH as one donor, and incorporation of one atom of oxygen.	1185	enzyme		1.14.13.-	0	enzyme
9433	H(+)-transporting two-sector ATPase.	1013	enzyme		3.6.3.14	0	enzyme
9434	Nucleoside-diphosphate kinase.	1013	enzyme		2.7.4.6	0	enzyme
9435	With a disulfide as acceptor.	1013	enzyme		1.17.4.-	0	enzyme
9436	Ribonucleoside-diphosphate reductase.	1013	enzyme		1.17.4.1	0	enzyme
9437	Adenylate kinase.	1013	enzyme		2.7.4.3	0	enzyme
9438	Adenylosuccinate lyase.	1013	enzyme		4.3.2.2	0	enzyme
9439	Adenylosuccinate synthase.	1013	enzyme		6.3.4.4	0	enzyme
9440	Nucleoside-diphosphate kinase.	1013	enzyme		2.7.4.6	0	enzyme
9441	With a disulfide as acceptor.	1013	enzyme		1.17.4.-	0	enzyme
9442	Ribonucleoside-diphosphate reductase.	1013	enzyme		1.17.4.1	0	enzyme
9443	Nucleoside-diphosphate kinase.	1013	enzyme		2.7.4.6	0	enzyme
9444	Guanylate kinase.	1013	enzyme		2.7.4.8	0	enzyme
9445	GMP synthase (glutamine-hydrolyzing).	1013	enzyme		6.3.5.2	0	enzyme
9446	GMP synthase.	1013	enzyme		6.3.4.1	0	enzyme
9447	IMP dehydrogenase.	1013	enzyme		1.1.1.205	0	enzyme
9448	5-(carboxyamino)imidazole ribonucleotide synthase.	1013	enzyme		6.3.4.18	0	enzyme
9449	5-(carboxyamino)imidazole ribonucleotide mutase.	1013	enzyme		5.4.99.18	0	enzyme
9450	IMP cyclohydrolase.	1013	enzyme		3.5.4.10	0	enzyme
9451	Phosphoribosylaminoimidazolecarboxamide formyltransferase.	1013	enzyme		2.1.2.3	0	enzyme
9452	Adenylosuccinate lyase.	1013	enzyme		4.3.2.2	0	enzyme
9453	Phosphoribosylaminoimidazolesuccinocarboxamide synthase.	1013	enzyme		6.3.2.6	0	enzyme
9454	Hydroxymethyl-, formyl- and related transferases.	1013	enzyme		2.1.2.-	0	enzyme
9455	Phosphoribosylformylglycinamidine cyclo-ligase.	1013	enzyme		6.3.3.1	0	enzyme
9456	Phosphoribosylformylglycinamidine synthase.	1013	enzyme		6.3.5.3	0	enzyme
9457	Phosphoribosylamine--glycine ligase.	1013	enzyme		6.3.4.13	0	enzyme
9458	Amidophosphoribosyltransferase.	1013	enzyme		2.4.2.14	0	enzyme
9459	Transferring alkyl or aryl groups, other than methyl groups.	1437	enzyme		2.5.1.-	0	enzyme
9460	Transferring alkyl or aryl groups, other than methyl groups.	1437	enzyme		2.5.1.-	0	enzyme
9461	Phloroisovalerophenone synthase.	1437	enzyme		2.3.1.156	0	enzyme
9462	Transferring alkyl or aryl groups, other than methyl groups.	786	enzyme		2.5.1.-	0	enzyme
9463	Futalosine hydrolase.	786	enzyme		3.2.2.26	0	enzyme
9464		786	enzyme		2.1.1.163	0	enzyme
9465	Transferring alkyl or aryl groups, other than methyl groups.	786	enzyme		2.5.1.-	0	enzyme
9466	Aminobutyraldehyde dehydrogenase.	1528	enzyme		1.2.1.19	0	enzyme
9467	Putrescine oxidase.	1528	enzyme		1.4.3.10	0	enzyme
9468		1546	enzyme		1.4.5.-	0	enzyme
9469	Alanine racemase.	1546	enzyme		5.1.1.1	0	enzyme
9470	Biliverdin reductase.	1923	enzyme		1.3.1.24	0	enzyme
9471	Heme oxygenase.	1923	enzyme		1.14.99.3	0	enzyme
9472	(R,R)-butanediol dehydrogenase.	1468	enzyme		1.1.1.4	0	enzyme
9473	Carboxylic ester hydrolases.	1463	enzyme		3.1.1.-	0	enzyme
9474	6-hydroxyhexanoate dehydrogenase.	1463	enzyme		1.1.1.258	0	enzyme
9475	6-oxohexanoate dehydrogenase.	1463	enzyme		1.2.1.63	0	enzyme
9476	Cyclohexanone monooxygenase.	1463	enzyme		1.14.13.22	0	enzyme
9477	Cyclohexanol dehydrogenase.	1463	enzyme		1.1.1.245	0	enzyme
9478	Phosphoric monoester hydrolases.	973	enzyme		3.1.3.-	0	enzyme
9479	1-phosphatidylinositol-3-phosphate 5-kinase.	973	enzyme		2.7.1.150	0	enzyme
9480	Phosphatidylinositol 3-kinase.	973	enzyme		2.7.1.137	0	enzyme
9481	Phosphatidylinositol-4,5-bisphosphate 3-kinase.	973	enzyme		2.7.1.153	0	enzyme
9482	1-phosphatidylinositol-4-phosphate 5-kinase.	973	enzyme		2.7.1.68	0	enzyme
9483	Phosphatidylinositol-4-phosphate 3-kinase.	973	enzyme		2.7.1.154	0	enzyme
9484	CDP-diacylglycerol--inositol 3-phosphatidyltransferase.	973	enzyme		2.7.8.11	0	enzyme
9485	1-phosphatidylinositol 4-kinase.	973	enzyme		2.7.1.67	0	enzyme
9486	Nicotinate-nucleotide diphosphorylase (carboxylating).	723	enzyme		2.4.2.19	0	enzyme
9487	NAD(+) synthase (glutamine-hydrolyzing).	723	enzyme		6.3.5.1	0	enzyme
9488	Nicotinate-nucleotide adenylyltransferase.	723	enzyme		2.7.7.18	0	enzyme
9489	[Acyl-carrier-protein] S-acetyltransferase.	930	enzyme		2.3.1.38	0	enzyme
9490	Beta-ketoacyl-acyl-carrier-protein synthase I.	930	enzyme		2.3.1.41	0	enzyme
9491	Agmatinase.	1072	enzyme		3.5.3.11	0	enzyme
9492	Arginine decarboxylase.	1072	enzyme		4.1.1.19	0	enzyme
9493	Threonine aldolase.	491	enzyme		4.1.2.5	0	enzyme
9494	Beta-galactosidase.	1864	enzyme		3.2.1.23	0	enzyme
9495	Phosphoenolpyruvate carboxykinase (ATP).	2159	enzyme		4.1.1.49	0	enzyme
9496	Malate dehydrogenase.	2159	enzyme		1.1.1.37	0	enzyme
9497	Fumarate hydratase.	2159	enzyme		4.2.1.2	0	enzyme
9498	Succinate dehydrogenase (ubiquinone).	2159	enzyme		1.3.5.1	0	enzyme
9499	Malate dehydrogenase.	2159	enzyme		1.1.1.37	0	enzyme
9500	Aconitate hydratase.	2159	enzyme		4.2.1.3	0	enzyme
9501	Citrate (Si)-synthase.	2159	enzyme		2.3.3.1	0	enzyme
9502	Aconitate hydratase.	2159	enzyme		4.2.1.3	0	enzyme
9503	Isocitrate lyase.	2159	enzyme		4.1.3.1	0	enzyme
9504	Malate synthase.	2159	enzyme		2.3.3.9	0	enzyme
9505	Acyl-CoA oxidase.	2159	enzyme		1.3.3.6	0	enzyme
9506	Acetyl-CoA C-acyltransferase.	2159	enzyme		2.3.1.16	0	enzyme
9507	3-hydroxyacyl-CoA dehydrogenase.	2159	enzyme		1.1.1.35	0	enzyme
9508	Enoyl-CoA hydratase.	2159	enzyme		4.2.1.17	0	enzyme
9509	Long-chain-fatty-acid--CoA ligase.	2159	enzyme		6.2.1.3	0	enzyme
9510	L-galactonolactone dehydrogenase.	2283	enzyme		1.3.2.3	0	enzyme
9511	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase.	551	enzyme		1.3.1.28	0	enzyme
9512	Isochorismatase.	551	enzyme		3.3.2.1	0	enzyme
9513	Isochorismate synthase.	551	enzyme		5.4.4.2	0	enzyme
9514	Pyruvate synthase.	1568	enzyme		1.2.7.1	0	enzyme
9515	Acetate--CoA ligase.	1568	enzyme		6.2.1.1	0	enzyme
9516	Ferredoxin hydrogenase.	1568	enzyme		1.12.7.2	0	enzyme
9517	Methylaspartate mutase.	1568	enzyme		5.4.99.1	0	enzyme
9518	Methylaspartate ammonia-lyase.	1568	enzyme		4.3.1.2	0	enzyme
9519	(S)-2-methylmalate dehydratase.	1568	enzyme		4.2.1.34	0	enzyme
9520	Citramalate lyase.	1568	enzyme		4.1.3.22	0	enzyme
9521	Butyrate kinase.	1568	enzyme		2.7.2.7	0	enzyme
9522	Phosphate butyryltransferase.	1568	enzyme		2.3.1.19	0	enzyme
9523	Butyryl-CoA dehydrogenase.	1568	enzyme		1.3.99.2	0	enzyme
9524	3-hydroxybutyryl-CoA dehydratase.	1568	enzyme		4.2.1.55	0	enzyme
9525	3-hydroxyacyl-CoA dehydrogenase.	1568	enzyme		1.1.1.35	0	enzyme
9526	Acetyl-CoA C-acetyltransferase.	1568	enzyme		2.3.1.9	0	enzyme
9527	5,10-methenyltetrahydromethanopterin hydrogenase.	2219	enzyme		1.12.98.2	0	enzyme
9528	Tetrahydromethanopterin S-methyltransferase.	2219	enzyme		2.1.1.86	0	enzyme
9529	5,10-methylenetetrahydromethanopterin reductase.	2219	enzyme		1.5.99.11	0	enzyme
9530	Methylenetetrahydromethanopterin dehydrogenase.	2219	enzyme		1.5.99.9	0	enzyme
9531	Methenyltetrahydromethanopterin cyclohydrolase.	2219	enzyme		3.5.4.27	0	enzyme
9532	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase.	2219	enzyme		2.3.1.101	0	enzyme
9533	Formylmethanofuran dehydrogenase.	2219	enzyme		1.2.99.5	0	enzyme
9534	Hexosyltransferases.	1289	enzyme		2.4.1.-	0	enzyme
9535	Malonate-semialdehyde dehydrogenase (acetylating).	1537	enzyme		1.2.1.18	0	enzyme
9536	4-aminobutyrate transaminase.	1537	enzyme		2.6.1.19	0	enzyme
9537	Diacylglycerol cholinephosphotransferase.	982	enzyme		2.7.8.2	0	enzyme
9538	Choline-phosphate cytidylyltransferase.	982	enzyme		2.7.7.15	0	enzyme
9539	Choline kinase.	982	enzyme		2.7.1.32	0	enzyme
9540	Thiolester hydrolases.	1941	enzyme		3.1.2.-	0	enzyme
9541	D-proline reductase (dithiol).	1542	enzyme		1.21.4.1	0	enzyme
9542	Proline racemase.	1542	enzyme		5.1.1.4	0	enzyme
9543	Pyrroline-5-carboxylate reductase.	1542	enzyme		1.5.1.2	0	enzyme
9544	Ornithine aminotransferase.	1542	enzyme		2.6.1.13	0	enzyme
9545	D-ornithine 4,5-aminomutase.	1542	enzyme		5.4.3.5	0	enzyme
9546	2,4-diaminopentanoate dehydrogenase.	1542	enzyme		1.4.1.12	0	enzyme
9547	Ornithine racemase.	1542	enzyme		5.1.1.12	0	enzyme
9548	Propionyl-CoA carboxylase.	1903	enzyme		6.4.1.3	0	enzyme
9549	Methylmalonyl-CoA mutase.	1903	enzyme		5.4.99.2	0	enzyme
