#query_id	ref_id	ref_start	ref_bp_aligned	query_coverage	query_identity
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14665:4180	hmp2011120623S_449	448	84	50.91	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:16712:4532	slr108_4515	212	81	49.69	98.77
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:8136:4809	gg20110531_78987	154	121	75.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23335:4818	ssr108_294635	1261	229	91.24	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20940:4924	ncbibact2012011723S_736	1308	146	77.25	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:13413:4929	hmp2011120623S_607	2381	52	40.31	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11590:5012	hmp2011120623S_404	1618	148	74.37	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:12907:5425	hmp2011120623S_528	1541	212	85.48	99.53
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22479:6334	ncbibact2012011723S_2206	1	128	59.81	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:8336:6449	slr108_3719	733	242	100.00	99.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23097:6718	slr108_3719	528	58	51.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11976:7165	ssr108_226439	439	133	62.74	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:5853:7223	slr108_18756	1444	151	65.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15098:7438	slr108_6078	1531	141	72.68	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23094:7586	slr108_12142	721	172	74.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6107:7699	hmp2011120623S_420	1579	97	55.11	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:7440:8029	slr108_6043	2411	207	93.24	99.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23795:8030	ncbibact2012011723S_464	1500	111	67.68	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:13857:8399	slr108_15969	5	235	100.00	88.09
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:9604:8766	hmp2011120623S_652	1692	67	45.27	95.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22763:8844	hmp2011120623S_265	1330	178	80.18	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21410:8887	gg20110531_272302	427	128	62.44	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:25279:8937	rdp1028_1303179	1	227	90.80	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:27302:9052	slr108_4976	1243	166	76.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22813:9188	slr108_1511	910	184	78.30	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:8934:9228	slr108_15940	677	70	45.16	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21422:9237	gg20110531_137279	1117	150	83.80	97.33
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20619:9525	ncbibact2012011723S_814	421	56	40.88	94.64
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:5443:9649	ssr108_33157	1433	95	68.84	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:25038:9769	slr108_6043	850	164	77.36	93.90
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:17203:10138	ncbibact2012011723S_3604	1124	83	38.25	97.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23893:10170	hmp2011120623S_211	933	82	60.29	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6853:10402	ncbibact2012011723S_3779	855	248	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11612:10568	slr108_6359	1281	251	100.00	96.81
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6927:11010	ncbibact2012011723S_1484	1309	95	52.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:17436:11097	ssr108_26441	1	116	69.46	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:10810:11124	gg20110531_175350	621	93	57.41	97.85
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6324:11287	slr108_14428	69	87	61.70	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:12682:11510	ncbibact2012011723S_2891	955	219	88.31	96.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15169:11577	gg20110531_17340	565	122	60.70	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21773:11607	hmp2011120623S_404	1542	122	59.51	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20648:11722	hmp2011120623S_623	1240	201	81.38	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15454:11807	slr108_6079	151	166	67.48	99.40
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:2751:11854	hmp2011120623S_668	589	217	87.50	99.54
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:2751:11854	hmp2011120623S_668	686	38	15.32	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11175:12240	slr108_3261	1266	63	28.77	98.41
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11175:12240	slr108_15991	1860	37	16.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20062:12520	hmp2011120623S_607	1357	166	67.48	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11473:12699	slr108_12126	566	225	90.36	99.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:23770:12715	slr108_3719	546	215	98.64	98.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21873:13235	ncbibact2012011723S_3272	1275	166	67.76	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:28771:13337	slr108_15332	380	136	61.82	96.32
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:26672:13377	hmp2011120623S_289	2406	119	69.59	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22809:13524	hmp2011120623S_287	1818	96	61.94	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:16477:13709	slr108_3719	1711	121	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:7841:13788	hmp2011120623S_435	1377	244	97.60	99.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:18710:13821	slr108_17666	152	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:29241:13872	rdp1028_1301709	10	136	75.98	99.26
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20278:13903	ncbibact2012011723S_1779	2653	174	69.60	98.85
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:4605:14062	hmp2011120623S_49	390	51	49.51	92.16
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21755:14130	hmp2011120616S_1242	191	145	61.70	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21755:14130	gg20110531_488171	752	93	39.57	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:13460:14150	gg20110531_13922	19	50	38.17	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20185:14431	ssr108_41040	1	151	61.38	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20185:14431	ssr108_189551	1	54	21.95	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15710:14721	hmp2011120623S_545	1314	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:7000:14804	ncbibact2012011723S_1282	814	250	100.00	99.20
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:29243:15726	hmp2011120623S_623	1609	151	71.56	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6534:15849	slr108_15940	1341	176	73.33	98.86
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14863:16082	slr108_1965	228	136	58.37	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14863:16082	hmp2011120623S_706	173	47	20.17	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14341:16106	slr108_4628	414	138	63.76	97.12
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:2234:16427	hmp2011120623S_404	1255	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:28242:16503	slr108_17895	422	143	72.96	97.90
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20834:16805	hmp2011120623S_404	1546	215	85.66	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22909:16847	hmp2011120623S_318	1711	136	73.51	98.53
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:10924:17072	rdp1028_39145	602	112	57.44	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15061:17210	slr108_15940	1657	184	81.78	88.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15549:17420	hmp2011120623S_684	1523	113	59.47	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:25228:17579	hmp2011120623S_676	1243	191	92.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:9705:17639	slr108_15940	663	149	65.93	98.66
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11993:17648	slr108_15940	1709	141	66.51	92.91
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14530:18430	ncbibact2012011723S_97	454	67	29.91	95.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:12163:18454	hmp2011120623S_602	978	231	92.40	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22297:18495	slr108_6093	271	239	100.00	97.91
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21346:18577	hmp2011120623S_659	1193	209	83.94	99.52
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:17914:18650	ncbibact2012011723S_1368	913	155	73.11	91.61
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:27517:18898	ssr108_550567	1358	72	28.69	91.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:24443:19099	slr108_4630	1424	162	79.41	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:24214:19136	hmp2011120623S_529	2398	251	100.00	99.20
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:24150:19303	slr108_17666	1894	93	53.76	98.92
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:5288:19483	hmp2011120623S_543	1421	249	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:24645:19700	slr108_3893	535	164	79.23	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:16047:19851	hmp2011120623S_668	1671	74	58.73	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6759:19947	slr108_5510	2527	37	35.92	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:10732:19972	ssr108_332075	835	184	76.99	98.91
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:8228:20001	gg20110531_324134	959	249	99.20	98.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:26939:20011	slr108_3526	70	95	54.29	97.89
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22832:20022	hmp2011120623S_668	1473	154	79.79	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:7768:20061	slr108_2643	1361	188	80.69	89.36
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21496:20246	gg20110531_145519	986	108	58.06	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22185:20500	slr108_3913	2764	161	73.18	96.27
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:14193:20612	gg20110531_129848	1185	59	41.84	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:10192:22877	hmp2011120623S_409	206	105	64.42	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6584:22934	hmp2011120623S_404	2167	174	83.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:16475:23111	slr108_6047	1272	65	43.92	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20292:23559	ssr108_2118	1493	134	61.47	99.25
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:19336:23576	hmp2011120623S_352	29	64	43.24	96.88
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:12856:23582	hmp2011120623S_652	1669	88	52.69	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:26000:23715	ncbibact2012011723S_2401	269	166	81.77	98.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:6176:23730	ncbibact2012011723S_286	386	151	79.89	95.36
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:25539:23882	ssr108_58393	1298	96	62.34	95.83
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:26352:23968	hmp2011120623S_287	1745	150	77.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:26352:23968	slr108_12126	1453	36	18.65	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20418:24254	hmp2011120623S_529	416	168	80.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22207:24499	gg20110531_505475	1142	141	56.18	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:22207:24499	gg20110531_118170	1036	114	45.42	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:20663:24615	ncbibact2012011723S_3272	1384	55	40.44	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:21710:24803	ssr108_436973	250	128	69.95	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:11877:24969	rdp1028_1298064	584	189	82.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:24327:25214	ncbibact2012011723S_3272	1391	50	40.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:8978:25425	slr108_3214	398	249	99.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:15990:25939	ssr108_333679	8	60	41.67	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:9505:26681	slr108_14300	1009	48	38.10	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2112:9818:27638	gg20110531_39752	1092	108	65.45	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:13424:3032	slr108_1634	873	84	50.00	97.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:14960:3649	slr108_17666	670	165	66.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:14960:3649	slr108_17724	635	89	35.74	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:15296:3668	slr108_6047	854	205	81.67	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:15296:3668	hmp2011120623S_404	1465	53	21.12	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:12478:3945	hmp2011120623S_170	1367	67	44.67	98.51
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23517:4167	hmp2011120623S_623	1240	154	76.24	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17528:4243	gg20110531_663661	508	235	100.00	99.57
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11205:4263	slr108_15589	1473	47	37.01	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:22693:4359	slr108_6043	834	251	100.00	94.82
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:20687:4364	slr108_3343	1216	217	87.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11070:4574	ssr108_417121	1392	112	66.27	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:21246:4885	gg20110531_245424	259	109	58.29	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:12152:5920	hmp2011120623S_429	1217	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:14769:6080	hmp2011120623S_420	939	146	71.57	99.32
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:5931:6311	ssr108_104686	6	57	26.89	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11241:6610	slr108_1511	1896	127	71.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11447:6633	slr108_15967	805	162	67.78	99.38
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9923:6969	ncbibact2012011723S_3711	164	74	45.96	95.95
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:12363:7110	ncbibact2012011723S_286	311	248	100.00	95.56
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:21320:7138	hmp2011120623S_517	2487	225	89.64	92.89
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:20682:7405	hmp2011120623S_652	1467	59	43.07	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11198:7457	hmp2011120623S_652	1711	67	29.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11198:7457	ncbibact2012011723S_483	1274	52	23.11	96.15
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8732:7682	slr108_4497	152	242	96.41	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:5350:7854	slr108_8969	1255	80	50.63	96.25
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:13427:8005	slr108_3913	3293	172	75.44	97.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:26496:8557	hmp2011120623S_420	1021	251	100.00	99.20
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:16468:8585	ncbibact2012011723S_2869	1191	117	70.48	97.44
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:5423:8603	slr108_12312	148	49	47.57	97.96
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:3663:9167	slr108_4497	21	82	51.57	98.78
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:19438:9249	slr108_3571	1575	74	45.96	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:5156:9520	hmp2011120623S_115	828	110	71.43	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:21773:9585	slr108_17666	2943	245	99.59	99.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11732:9946	ncbibact2012011723S_3364	1517	78	49.37	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:4698:9954	hmp2011120623S_420	496	248	100.00	98.40
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23009:9999	ncbibact2012011723S_1599	1431	55	40.15	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:3536:10096	gg20110531_90479	604	248	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:27301:10153	hmp2011120623S_700	394	114	57.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:18581:10177	hmp2011120623S_404	1274	250	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:16318:10216	ssr108_494436	914	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:15294:10761	ssr108_58509	1025	84	51.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:10218:10878	hmp2011120623S_318	1612	207	83.13	98.07
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:10085:10907	hmp2011120623S_228	1387	241	96.40	99.17
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8562:11140	hmp2011120623S_432	415	165	80.49	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9648:11225	slr108_3913	3335	76	48.10	97.37
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:21618:11247	slr108_17667	1	225	91.84	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23379:11485	ncbibact2012011723S_3677	1717	68	43.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:4005:11500	slr108_4577	1216	134	53.82	99.25
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:4005:11500	hmp2011120623S_215	1122	119	47.79	99.16
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:28685:12119	slr108_17949	767	83	51.55	98.80
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:24698:12335	hmp2011120623S_195	1429	120	56.87	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:24698:12335	hmp2011120623S_436	1615	49	23.22	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:15811:12347	slr108_3343	1237	147	63.09	99.32
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17405:12870	hmp2011120623S_652	250	131	75.72	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:28052:13091	ncbibact2012011723S_3272	1522	96	55.17	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:29032:13344	slr108_3719	1420	158	75.24	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:12217:14123	hmp2011120623S_411	2355	233	94.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11943:14337	ncbibact2012011723S_2548	1095	62	44.93	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:20002:14372	slr108_3343	155	127	61.06	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:18949:14575	slr108_6121	2649	126	60.29	99.21
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:7542:14715	ncbibact2012011723S_2401	2435	109	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:2606:14882	slr108_13486	481	130	62.20	94.62
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23197:15553	hmp2011120623S_545	1451	96	54.24	98.96
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:3718:15613	hmp2011120616S_1242	538	218	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:18115:15792	rdp1028_1306979	87	117	57.92	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:13265:16077	slr108_17666	3014	198	83.19	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:13265:16077	slr108_2049	2689	46	19.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:10093:16245	hmp2011120623S_267	1272	93	49.21	97.85
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8242:16338	ssr108_563897	805	202	80.48	99.50
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8242:16338	ssr108_482156	830	44	17.53	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:27678:16566	slr108_4591	2457	71	47.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:5053:16597	slr108_4473	707	132	63.16	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:12297:16842	gg20110531_109452	81	147	77.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:19435:17066	ssr108_155609	1375	99	55.62	98.99
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11017:17233	hmp2011120623S_566	316	47	24.61	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11017:17233	ncbibact2012011723S_3235	196	40	20.94	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:19843:17499	hmp2011120623S_250	381	74	48.37	97.30
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:25788:17579	hmp2011120623S_668	1440	242	100.00	99.59
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:26718:17644	ncbibact2012011723S_3677	1664	94	53.45	92.55
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23141:17869	slr108_17667	2955	95	52.78	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:15964:18479	slr108_6093	314	179	79.91	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:10404:18531	gg20110531_174990	237	240	96.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9790:18744	ncbibact2012011723S_1984	278	177	83.10	93.79
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17461:18868	hmp2011120623S_558	2547	126	50.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17461:18868	ncbibact2012011723S_3641	2470	126	50.60	99.21
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:7926:19061	slr108_12126	1172	102	56.35	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:22997:19070	rdp1028_8634	148	119	58.62	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17181:19112	hmp2011120623S_267	1414	86	51.81	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9943:19317	ncbibact2012011723S_1282	891	144	57.83	98.61
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9943:19317	slr108_9870	664	107	42.97	98.13
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:17120:19481	slr108_3337	217	239	95.62	98.75
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:2682:19963	ssr108_154428	144	205	83.33	99.02
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9042:20086	ssr108_183050	863	120	67.80	99.17
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8043:20274	slr108_15958	1609	94	43.52	90.43
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:4767:20449	hmp2011120623S_566	930	134	61.75	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:26300:20505	slr108_12126	1340	90	75.00	96.67
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:22065:20658	slr108_15733	1807	248	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:6400:20669	hmp2011120623S_587	250	184	74.19	96.74
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:2863:20669	slr108_17666	1583	142	79.33	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:16789:20885	rdp1028_1300075	9	251	100.00	99.60
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11622:21116	hmp2011120623S_484	138	42	33.60	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:14231:21572	rdp1028_1246790	659	60	53.10	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:11818:22107	gg20110531_83430	906	251	100.00	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:20900:22184	slr108_3452	1133	98	55.31	95.96
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:21362:22204	hmp2011120623S_409	201	131	81.88	96.18
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:22169:22631	hmp2011120623S_131	839	242	97.58	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:27097:22657	hmp2011120623S_107	450	40	21.16	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:9427:22765	slr108_3913	3358	59	43.38	98.31
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:23691:22782	ssr108_417141	1236	186	84.16	100.00
MISEQ-LAB244-W7:212:000000000-A9WNH:1:2113:8993:22838	ssr108_226558	1239	250	100.00	100.00
