cpd00001	h2o
cpd16040	tat
cpd16041	tdm4
cpd16042	tdm3
cpd16043	tmbhn
cpd16044	tmha1
cpd16045	tmha2
cpd16046	tmha3
cpd16047	tmha4
cpd16048	tmha5
cpd16049	tmha6
cpd16050	tmhexc
cpd16051	tres
cpd16052	triat
cpd16053	ugagmda
cpd16054	ugggmda
cpd16055	uggmd
cpd16056	uggmda
cpd16057	ugma
cpd16058	ugmag
cpd16059	ugmr
cpd16060	12dgr_SA
cpd16061	3AStmyn
cpd16062	Cit-Mg
cpd16063	DGDG_SA
cpd16064	SA_FREE_FA
cpd16065	ahdt_#1
cpd16066	cdpdag_EC
cpd16067	cdpdag_SA
cpd16068	clpn_SA
cpd16069	dgdcg_SA
cpd16070	dgdcg_SA2
cpd16071	fa19a
cpd16072	fa20n
cpd16073	glcp_SA
cpd16074	gtca1
cpd16075	gtca2
cpd16076	gtca3
cpd16079	nal2a6o
cpd16080	pa_SA
cpd16081	pala_SA
cpd16082	pala_SA2
cpd16083	pe_SA
cpd16084	pg_HP
cpd16085	pg_SA
cpd16086	pgly_SA
cpd16087	pgly_SA2
cpd16088	pgp_SA
cpd16089	pleu_SA
cpd16090	pleu_SA2
cpd16091	plys_SA
cpd16092	plys_SA2
cpd16093	ps_SA
cpd16095	core_lps_hp
cpd16096	clpn_HP
cpd16097	12dgr_HP
cpd16099	c190cACP
cpd16100	kdolipid4_HP
cpd16101	adphep7p_LD
cpd16102	lipidX_HP
cpd16103	u3aga_HP
cpd16104	u2ga_HP
cpd16105	u23ga_HP
cpd16106	pgp_HP
cpd16107	lps_HP
cpd16108	cdpdag_HP
cpd16109	lipidA_HP
cpd16110	ps_HP
cpd16111	u2hga_HP
cpd16113	pa_Hp
cpd16114	u3hga_HP
cpd16115	pe_HP
cpd16118	cbs_18
cpd16119	cbs_22
cpd16120	cbs_53
cpd16121	cbs_59
cpd16123	cbs_101
cpd16124	cbs_121
cpd16125	cbs_131
cpd16126	cbs_134
cpd16127	cbs_141
cpd16128	cbs_142
cpd16129	cbs_143
cpd16130	cbs_144
cpd16131	cbs_147
cpd16132	cbs_148
cpd16133	cbs_166
cpd16134	cbs_167
cpd16135	cbs_170
cpd16136	cbs_178
cpd16137	cbs_191
cpd16138	cbs_192
cpd16139	cbs_193
cpd16140	cbs_194
cpd16141	cbs_196
cpd16142	cbs_197
cpd16143	14glunb
cpd16144	cbs_199
cpd16145	cbs_200
cpd16147	cbs_206
cpd16148	cbs_210
cpd16149	cbs_212
cpd16151	cbs_230
cpd16152	cbs_231
cpd16153	cbs_232
cpd16154	cbs_233
cpd16155	cbs_234
cpd16156	cbs_235
cpd16157	cbs_236
cpd16158	cbs_237
cpd16159	cbs_238
cpd16160	cbs_239
cpd16161	cbs_240
cpd16162	cbs_257
cpd16163	cbs_258
cpd16164	cbs_259
cpd16165	cbs_269
cpd16167	cbs_302
cpd16168	cbs_327
cpd16169	cbs_329
cpd16170	cbs_330
cpd16171	cbs_331
cpd16172	cbs_333
cpd16173	cbs_334
cpd16174	cbs_345
cpd16175	cbs_347
cpd16176	cbs_348
cpd16177	cbs_350
cpd16178	cbs_353
cpd16179	cbs_354
cpd16180	cbs_365
cpd16181	cbs_381
cpd16182	cbs_389
cpd16183	cbs_392
cpd16184	cbs_398
cpd16185	cbs_400
cpd16186	cbs_401
cpd16187	cbs_407
cpd16188	cbs_418
cpd16189	cbs_419
cpd16190	cbs_420
cpd16191	cbs_421
cpd16192	cbs_423
cpd16193	cbs_436
cpd16194	cbs_462
cpd16195	cbs_463
cpd16196	cbs_464
cpd16197	cbs_465
cpd16198	cbs_467
cpd16199	cbs_468
cpd16200	cbs_469
cpd16201	cbs_470
cpd16203	cbs_489
cpd16204	cbs_490
cpd16205	cbs_497
cpd16206	cbs_498
cpd16207	cbs_514
cpd16208	cbs_519
cpd16209	cbs_529
cpd16210	cbs_530
cpd16211	cll_91
cpd16212	cll_108
cpd16213	cll_114
cpd16218	cll_243
cpd16219	cll_286
cpd16220	cll_315
cpd16224	cll_386
cpd16225	cll_390
cpd16226	cll_391
cpd16227	cll_412
cpd16228	cll_415
cpd16229	cll_418
cpd16230	cll_419
cpd16231	cll_420
cpd16232	cll_421
cpd16233	cll_423
cpd16234	cll_425
cpd16235	cll_428
cpd16238	cll_432
cpd16239	cll_433
cpd16240	cll_434
cpd16241	cll_465
cpd16242	cll_468
cpd16243	cll_469
cpd16244	cll_473
cpd16245	cll_485
cpd16246	ppm
cpd16247	mycolateppm
cpd16248	mmycolateppm
cpd16249	mmmycolateppm
cpd16250	mkmycolateppm
cpd16251	kmycolateppm
cpd16252	tmm1
cpd16253	tmm2
cpd16254	tmm3
cpd16255	tmm4
cpd16256	tmm5
cpd16257	butcoa
cpd16258	crotcoa
cpd16259	3hbutcoa
cpd16262	2mb2ecoa
cpd16265	2kival
cpd16266	ibutcoa
cpd16267	macrycoa
cpd16268	3hibutcoa
cpd16269	3hibut
cpd16270	rmmsa
cpd16271	tmmp1
cpd16272	tmmp2
cpd16273	tmmp3
cpd16274	tmmp4
cpd16275	tmmp5
cpd16276	C3a anaphylatoxin
cpd16277	Fructoselysine 6-phosphate
cpd16278	Kaempferol 3-O-beta-D-glucosylgalactoside
cpd16279	Isovitexin 2-O-arabinoside
cpd16280	8-C-Glucosylnaringenin
cpd16281	3beta,5beta-Ketodiol
cpd16282	2,22-Dideoxyecdysone
cpd16283	2-Deoxyecdysone
cpd16284	3-Epiecdysone
cpd16285	3-Dehydro-2-deoxyecdysone
cpd16286	2,22-Dideoxy-3-dehydroecdysone
cpd16287	26-Hydroxyecdysone
cpd16288	20,26-Dihydroxyecdysone
cpd16289	Farnesal
cpd16290	Farnesoic acid
cpd16291	Methyl farnesoate
cpd16292	Juvenile hormone III acid
cpd16293	(10S)-Juvenile hormone III diol
cpd16294	(10S)-Juvenile hormone III acid diol
cpd16295	(10S)-Juvenile hormone III diol phosphate
cpd16296	12-trans-Hydroxy juvenile hormone III
cpd16297	Diketol
cpd16298	C5a anaphylatoxin
cpd16299	L-Homocysteic acid
cpd16300	Palmidrol
cpd16301	Docosapentaenoic acid
cpd16302	Beta-amyloid protein 40
cpd16303	Beta-amyloid protein 42
cpd16304	Glucomannan longer by one mannose unit
cpd16305	Phosphomannan
cpd16306	N-(Acetyloxy)benzenamine
cpd16307	Acyl-protein thioester
cpd16308	5-D-Glutamyl-D-glutamyl-peptide
cpd16309	5-Hydroxybenzimidazolylcob(I)amide
cpd16310	Flavonol 3-O-rutinoside
cpd16311	N-Benzoyl-4-methoxyanthranilate
cpd16312	Co-Methyl-Co-5-hydroxybenzimidazolylcobamide
cpd16313	Variant-surface-glycoprotein 1,2-dimyristyl-sn-phosphatidylinositol
cpd16314	LPP
cpd16315	5-Hydroxy-2,4-dioxopentanoate
cpd16316	5,6alpha-Epoxy-5alpha-cholestane
cpd16317	5alpha-Cholestan-5alpha,6beta-diol
cpd16318	3-Seleninoalanine
cpd16320	Pentosan
cpd16321	4,5-Dihydro-5,5-dimethyl-4-(3-oxobutyl)furan-2(3H)-one
cpd16322	Dehydro-D-arabinono-1,4-lactone
cpd16323	Atovaquone
cpd16324	Azathioprine
cpd16325	Ifosfamide
cpd16326	Lidocaine
cpd16327	Valproic acid
cpd16328	Loracarbef monohydrate
cpd16329	Doxifluridine
cpd16330	6-(2-Amino-2-carboxyethyl)-7,8-dioxo-1,2,3,4,7,8-hexahydroquinoline- 2,4-dicarboxylate
cpd16331	trans-Zeatin riboside monophosphate
cpd16332	Indolylmethylthiohydroximate
cpd16333	Indolylmethyl-desulfoglucosinolate
cpd16334	S-(Indolylmethylthiohydroximoyl)-L-cysteine
cpd16335	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate
cpd16336	Isoprene
cpd16337	ETA
cpd16338	3-N-Debenzoyl-2-deoxytaxol
cpd16339	3-N-Debenzoyltaxol
cpd16340	Icosadienoic acid
cpd16341	Icosenoic acid
cpd16342	Adrenic acid
cpd16343	Behenoyl-CoA
cpd16344	Icosenoyl-CoA
cpd16345	Docosenoyl-CoA
cpd16346	Nervonoyl-CoA
cpd16347	13,16-Docosadienoic acid
cpd16348	13,16,19-Docosatrienoic acid
cpd16349	Nonadecylic acid
cpd16350	9E-Heptadecenoic acid
cpd16351	Pentadecylic acid
cpd16352	1,5-Anhydro-D-mannitol
cpd16354	7-Hydroxychlorophyllide a
cpd16355	Chlorophyllide b
cpd16356	APC
cpd16357	NPC
cpd16358	alpha-Hydroxytamoxifen
cpd16359	Tamoxifen N-oxide
cpd16360	N-Desmethyltamoxifen
cpd16361	Endoxifen
cpd16362	N,N-Didesmethyltamoxifen
cpd16363	alpha-Hydroxy-N-desmethyltamoxifen
cpd16364	3-Dechloroethylifosfamide
cpd16365	Alcophosphamide
cpd16366	Nornitrogen mustard
cpd16367	4-Hydroxyifosfamide
cpd16368	4-Ketoifosfamide
cpd16369	2-Dechloroethylifosfamide
cpd16370	Aldoifosfamide
cpd16371	Carboxyifosfamide
cpd16372	Alcoifosfamide
cpd16373	Isophosphamide mustard
cpd16374	3-Hydroxylidocaine
cpd16375	Monoethylglycinexylidide
cpd16376	Glutathionylspermine
cpd16377	Bis(glutathionyl)spermine
cpd16378	Bis(glutathionyl)spermine disulfide
cpd16379	Aminopropylcadaverine
cpd16380	Glutathionylaminopropylcadaverine
cpd16381	Homotrypanothione
cpd16382	Homotrypanothione disulfide
cpd16383	GX
cpd16384	3,5-Dimethyl-4-aminophenol
cpd16385	2-Amino-3-methylbenzate
cpd16386	3-Hydroxymonoethylglycinexylidide
cpd16387	3-Hydroxyropivacaine
cpd16388	4-Hydroxyropivacaine
cpd16389	(S)-2,6-Pipecoloxylidide
cpd16390	Norcodeine
cpd16391	Codeine-6-glucuronide
cpd16392	Morphine-6-glucuronide
cpd16393	2-Hydroxyfelbamate
cpd16394	p-Hydroxyfelbamate
cpd16395	2-Phenyl-1,3-propanediol monocarbamate
cpd16396	3-Carbamoyl-2-phenylpropionaldehyde
cpd16397	2-Oxopimelate
cpd16398	2-Oxosuberate
cpd16399	3-Carbamoyl-2-phenylpropionic acid
cpd16400	Atropaldehyde
cpd16401	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one
cpd16402	5-Phenyl-1,3-oxazinane-2,4-dione
cpd16403	1-Hydroxypentane-1,2,5-tricarboxylate
cpd16404	1-Hydroxyhexane-1,2,6-tricarboxylate
cpd16405	2-Hydroxycarbamazepine
cpd16406	3-Hydroxycarbamazepine
cpd16407	2,3-Dihydroxycarbamazepine
cpd16408	2-Hydroxyiminostilbene
cpd16409	2H-Dibenz[b,f]azepin-2-one
cpd16410	Carbamazepine-o-quinone
cpd16411	Citalopram N-oxide
cpd16412	Demethylcitalopram
cpd16413	Didemethylcitalopram
cpd16414	Citalopram propionic acid
cpd16415	Citalopram alcohol
cpd16416	Citalopram aldehyde
cpd16417	6-Thiourate
cpd16418	6-Methylmercaptopurine
cpd16419	6-Methylthioinosine-5-monophosphate
cpd16420	6-Thioinosine-5-diphosphate
cpd16421	6-Thioinosine-5-triphosphate
cpd16422	6-Thioxanthine 5-monophosphate
cpd16423	6-Thioguanosine monophosphate
cpd16424	6-Methylthioguanosine monophosphate
cpd16425	1-Methyl-4-nitroimidazole
cpd16426	Diacetylhydrazine
cpd16427	Isonicotinylglycine
cpd16428	Isoniazid pyruvate
cpd16429	Isoniazid alpha-ketoglutaric acid
cpd16430	Albendazole sulfone
cpd16431	Albendazole-2-aminosulfone
cpd16432	Albendazole-beta-hydroxysulphone
cpd16433	Albendazole-gamma-hydroxysulphone
cpd16434	5-Fluorodihydrouracil
cpd16435	2-Fluoro-3-ureidopropionic acid
cpd16436	alpha-Fluoro-beta-alanine
cpd16437	5-Fluorouridine
cpd16438	5-Fluorouridine monophosphate
cpd16439	5-Deoxy-5-fluorocytidine
cpd16440	tRNA(Sec)
cpd16441	5-Deoxyribose-1-phosphate
cpd16442	O-Phosphoseryl-tRNA(Sec)
cpd16443	beta-D-Ribofuranose
cpd16444	CAI-1
cpd16445	Irinotecan
cpd16446	Morphine-3-glucuronide
cpd16447	1-(3,4-Dimethoxyphenyl)ethane-1,2-diol
cpd16448	(13Z,16Z)-Docosadi-13,16-enoyl-CoA
cpd16449	N,N-Diethylglycine
cpd16450	4-Ene-VPA
cpd16451	4-OH-VPA
cpd16452	5-OH-VPA
cpd16453	3-OH-VPA
cpd16454	3-Keto-VPA
cpd16455	2-Ene-VPA
cpd16456	3-Ene-VPA
cpd16457	4-Keto-VPA
cpd16458	2,4-Diene-VPA
cpd16459	2-PSA
cpd16460	2-PGA
cpd16461	EMDP
cpd16462	nor-LAAM
cpd16463	dinor-LAAM
cpd16464	Tryparedoxin
cpd16465	Tryparedoxin disulfide
cpd16466	12-Methyltetradecanoic acid
cpd16467	Vanillylamine
cpd16468	1,2-Dimyristyl-sn-glycerol
cpd16469	Polynucleotide 5-diphosphate
cpd16470	3,6-Dihydronicotinic acid
cpd16471	Benzylpenicilloic acid
cpd16472	Isoglutamine
cpd16473	Formylisoglutamine
cpd16474	N6-Alkylaminopurine-9-beta-D-glucoside
cpd16475	all-trans-4-Hydroxyretinoic acid
cpd16476	all-trans-4-Oxoretinoic acid
cpd16477	all-trans-18-Hydroxyretinoic acid
cpd16478	all-trans-5,6-Epoxyretinoic acid
cpd16479	9-cis-Retinal
cpd16480	9-cis-Retinol
cpd16481	4-Oxoretinol
cpd16482	Phosphomannan mannosephosphate
cpd16483	5-L-Glutamyl-D-glutamyl-peptide
cpd16484	DNA 2,6-diamino-5-formamido-3,4-dihydro-4-oxopyrimidine
cpd16485	Mannopine
cpd16486	Plastoquinol
cpd16487	Plastoquinone-1
cpd16488	Generic lipid content
cpd16489	Gram negative cell wall
cpd16490	Gram positive cell wall
cpd16491	Mercury mercaptide
cpd16492	Reduced insulin
cpd16493	4-O-beta-D-Glucosyl-sinapate
cpd16494	DL-Glyceryl 1-phosphate
cpd16495	Oligouronide with 4-deoxy-alpha-L-erythro-hex-4-enopyranuronosyl group
cpd16496	R-S-Cysteinylglycine
cpd16497	S-Glutaryldihydrolipoamide-E
cpd16498	Anhalamine
cpd16499	Glutaral
cpd16501	(R)-Nicotine
cpd16502	2-Amino-3-methylbenzoate
cpd16503	Plastoquinol-9
cpd16504	Dolichotheline
cpd16505	1-Indolizidinone
cpd16506	2-O-(6-Phospho-alpha-mannosyl)-D-glycerate
cpd16507	34dhbald
cpd16508	Norbelladine
cpd16509	4-O-Methylnorbelladine
cpd16510	N-Demethylnarwedine
cpd16511	Anhalonidine
cpd16512	Anhalonine
cpd16513	4-hydroxydihydrocinnamaldehyde
cpd16514	(S)-Autumnaline
cpd16515	Isoandrocymbine
cpd16516	O-Methylandrocymbine
cpd16517	N-Formyldemecolcine
cpd16518	Deacetylcolchicine
cpd16519	Floramultine
cpd16520	Kreysigine
cpd16521	2-Oxo-1,2-dihydroquinoline-4-carboxylate
cpd16522	4-Hydroxy-2-quinolone
cpd16523	Limonoate A-ring-lactone
cpd16524	2-[3-Carboxy-3-(dimethylammonio)propyl]-L-histidine
cpd16525	Platydesmine
cpd16526	Pumiloside
cpd16527	Strictosamide
cpd16528	Deoxypumiloside
cpd16529	Cinchoninone
cpd16530	Cinchonamine
cpd16531	Quinidinone
cpd16532	Thyroglobulin L-thyroxine
cpd16533	Thyroglobulin triiodothyronine
cpd16534	Thyroglobulin 3,5-diiodotyrosine
cpd16535	Thyroglobulin 3-Iodotyrosine
cpd16536	Thyroglobulin L-tyrosine
cpd16537	Thyroglobulin aminoacrylate
cpd16538	Corynantheal
cpd16540	5-Deoxy glucuronic acid
cpd16541	Ester sulfate
cpd16542	Allohydroxy-L-lysine
cpd16543	Phosphoallohydroxy-L-lysine
cpd16544	Spongothymidine
cpd16545	Spongouridine
cpd16546	Spergualin
cpd16547	Patulin
cpd16548	Acetylgitaloxin
cpd16549	Acetylintermedine
cpd16550	Aflatoxin B2
cpd16551	Aflatoxin G2
cpd16552	Aflatoxin G1
cpd16553	Aflatoxin M1
cpd16554	(Z)-Ajoene
cpd16555	(E)-Ajoene
cpd16556	S-Allyl-L-cysteine
cpd16557	Aloe emodin anthrone
cpd16558	Neosurugatoxin
cpd16559	Luteoskyrin
cpd16560	Rugulosin
cpd16561	Citrinin
cpd16562	Citreoviridin
cpd16563	Pyriculol
cpd16564	Toxoflavine
cpd16565	Coronatine
cpd16566	Panaxytriol
cpd16567	Difenacoum
cpd16568	Isosilybin
cpd16569	Isovaltrate
cpd16570	Bioresmethrin
cpd16571	Valeranone
cpd16572	alpha-Cadinene
cpd16573	Ophiobolene
cpd16574	Neotigogenin
cpd16575	k-Strophanthin-beta
cpd16576	Guvacoline
cpd16577	9-Aminocamptothecin
cpd16578	Distigmine
cpd16579	Selenoprotein
cpd16580	Neomenthyl acetate
cpd16581	p-Coumaroyl-D-glucose
cpd16582	Caffeoquinone
cpd16583	gamma-Humulene
cpd16584	Protein N6-(dihydrolipoyl)lysine
cpd16585	beta-Phenylalanoyl-CoA
cpd16586	1-Pentanol
cpd16587	Succindialdehyde
cpd16588	1,4-Bipiperidine-1-carboxylic acid
cpd16589	4-Amino-1-piperidinecarboxylic acid
cpd16590	Alternariol
cpd16591	Squalamine
cpd16592	Deoxynojirimycin
cpd16594	3-OHACYL-ACP_LPS
cpd16595	ACYL-ACP_LPS
cpd16596	ACYL-ACP_PL
cpd16597	ACYL-ACP_TAG
cpd16598	ACYL-COA_TAG
cpd16599	ACYL-COA_WAX
cpd16600	ACYL-OH_WAX
cpd16601	AFATTYACID_FREE_W
cpd16602	AFATTYACID_TAG
cpd16603	AFATTYACID_WAX
cpd16604	C10:0-CARBOXY2ENOYLCOA
cpd16605	C10:0-CARBOXY3HYDROXYCOA
cpd16606	C10:0-CARBOXY3OXOCOA
cpd16607	C10:0-CARBOXYCOA
cpd16608	C12:1(C3)-ACP
cpd16609	C14:1(C5)
cpd16610	C14:1(C5)-2ENOYLACP
cpd16611	C14:1(C5)-2ENOYLCOA
cpd16612	C14:1(C5)-3HYDROXYACP
cpd16613	C14:1(C5)-3HYDROXYCOA
cpd16614	C14:1(C5)-3OXOACP
cpd16615	C14:1(C5)-3OXOCOA
cpd16616	C14:1(C5)-ACP
cpd16617	C14:1(C5)-COA
cpd16618	C16:1(C7)
cpd16619	C16:1(C7)-2ENOYLACP
cpd16620	C16:1(C7)-2ENOYLCOA
cpd16621	C16:1(C7)-3HYDROXYACP
cpd16622	C16:1(C7)-3HYDROXYCOA
cpd16623	C16:1(C7)-3OXOACP
cpd16624	C16:1(C7)-3OXOCOA
cpd16625	C16:1(C7)-ACP
cpd16626	C16:1(C7)-ALDEHYDE
cpd16627	C16:1(C7)-COA
cpd16628	C16:1(C7)-OH
cpd16629	C18:0-ACP
cpd16630	C18:1(C9)-2ENOYLACP
cpd16631	C18:1(C9)-2ENOYLCOA
cpd16632	C18:1(C9)-3HYDROXYACP
cpd16633	C18:1(C9)-3HYDROXYCOA
cpd16634	C18:1(C9)-3OXOACP
cpd16635	C18:1(C9)-3OXOCOA
cpd16636	C18:1(C9)-ACP
cpd16637	C18:1(C9)-ALDEHYDE
cpd16638	C18:1(C9)-COA
cpd16639	C18:1(C9)-OH
cpd16640	C5:0-2ENOYLCOA
cpd16641	C5:0-3HYDROXYCOA
cpd16642	C5:0-3OXOCOA
cpd16643	C5:0-CARBOXY3HYDROXYCOA
cpd16644	C5:0-CARBOXY3OXOCOA
cpd16645	C6:1(C4)-2ENOYLCOA
cpd16646	C6:1(C4)-3HYDROXYCOA
cpd16647	C6:1(C4)-3OXOCOA
cpd16648	C6:2(C2,C4)
cpd16649	C8:0-CARBOXY2ENOYLCOA
cpd16650	C8:0-CARBOXY3HYDROXYCOA
cpd16651	C8:0-CARBOXY3OXOCOA
cpd16652	C8:0-CARBOXYCOA
cpd16653	COFACTOR_W
cpd16654	CPD-3571
cpd16655	CPDIM-6096
cpd16656	CPDIM-6098
cpd16657	CPDIM-6112
cpd16658	CPDIM-6115
cpd16659	CPDIM-6118
cpd16660	hsl
cpd16661	PEPTIDO_W
cpd16662	PL_W
cpd16663	POLYSACCH_FREE_W
cpd16664	PROPANAMIDE
cpd16665	PROPANENITRILE
cpd16666	PROPIONALDOXIME
cpd16667	UDP-POLYSACCH_LPS
cpd16668	WAX-ESTER
cpd16669	WAX-ESTER_W
cpd16670	Unbranched cardiolipin
cpd16671	Isobranched carbiolipin
cpd16672	Anteisobranched cardiolipin
cpd16673	Unbranched phosphatidylethanolamine
cpd16674	Isobranched phosphatidylethanolamine
cpd16675	Anteisobranched phosphatidylethanolamine
cpd16676	Unbranched phosphatidylglycerol
cpd16677	Isobranched phosphatidylglycerol
cpd16678	Anteisobranched phosphatidylglycerol
cpd16679	Unbranched, unsubstituted lipoteichoic acid
cpd16680	Isobranched, unsubstituted lipoteichoic acid
cpd16681	Anteisobranched, unsubstituted lipoteichoic acid
cpd16682	Unbranched, glucose lipoteichoic acid
cpd16683	Isobranched, glucose lipoteichoic acid
cpd16684	Anteisobranched, glucose lipoteichoic acid
cpd16685	Unbranched, N-acetyl-D-glucosamine lipoteichoic acid
cpd16686	Isobranched, N-acetyl-D-glucosamine lipoteichoic acid
cpd16687	Anteisobranched, N-acetyl-D-glucosamine lipoteichoic acid
cpd16688	Unbranched, D-alanine lipoteichoic acid
cpd16689	Isobranched, D-alanine lipoteichoic acid
cpd16690	Anteisobranched, D-alanine lipoteichoic acid
cpd16736	co4051
cpd16737	mucl
cpd16738	oca
cpd16739	omaketo
cpd16740	2dhphaccoa
cpd16741	nfmalm
cpd16742	pentso3
cpd16743	peptido_kt
cpd16744	C100mclPHA
cpd16745	C120mclPHA
cpd16746	C121mclPHA
cpd16747	C140mclPHA
cpd16748	C141mclPHA
cpd16749	C60mclPHA
cpd16750	C80mclPHA
cpd16751	mclPHA
cpd16752	mclPHAg
cpd16753	R-3hcddec5ecoa
cpd16754	R-3hcmrs7ecoa
cpd16755	R-3hdcoa
cpd16756	R-3hddcoa
cpd16757	R-3hhcoa
cpd16758	R-3hmrscoa
cpd16759	R-3hocoa
cpd16760	2ahhm3hd
cpd16761	pino
cpd16763	2ahhmpo
cpd16764	2no3me6obe
cpd16765	2no6oph
cpd16766	2no6obe
cpd16767	2no6moph
cpd16768	2nophe
cpd16769	3hc14coa
cpd16770	3hc16coa
cpd16771	3hc18coa
cpd16772	3hc20coa
cpd16773	3hc22coa
cpd16774	3hc24coa
cpd16775	3hc26coa
cpd16776	3hc10coa
cpd16777	3hc6coa
cpd16778	3hc12coa
cpd16779	3hc8coa
cpd16780	3kc4coa
cpd16781	3kc14coa
cpd16782	3kc16coa
cpd16783	3kc18coa
cpd16784	3kc20coa
cpd16785	3kc22coa
cpd16786	3kc24coa
cpd16787	3kc26coa
cpd16788	3kc10coa
cpd16789	3kc12coa
cpd16790	3kc8coa
cpd16791	5p1d1aimi4ca
cpd16792	5ergdeo
cpd16794	achybu
cpd16795	c20coa
cpd16796	c22coa
cpd16797	c24ac
cpd16798	c24coa
cpd16799	c26ac
cpd16800	Dtagafurbp
cpd16801	tagadur6p-D
cpd16803	ergstest_SC
cpd16804	ffadecoa
cpd16805	glyphoino
cpd16806	glycephocho
cpd16807	hexeac
cpd16808	hedcoa
cpd16809	inmapdcer
cpd16810	inmappcer
cpd16811	inphdcer
cpd16812	inphpcer
cpd16817	lipid
cpd16818	lysphchol
cpd16819	mainpdcer
cpd16820	mainppcer
cpd16821	meglu
cpd16822	acgluph
cpd16823	octeac
cpd16824	octde9encoa
cpd16825	octdecancoa
cpd16826	metophe
cpd16827	3h3kc22coa
cpd16828	stearacp
cpd16829	tedeac
cpd16830	tetdecoa
cpd16831	thidit
cpd16832	tc14coa
cpd16833	tc141coa
cpd16834	tc16coa
cpd16835	tc161coa
cpd16836	tc18coa
cpd16837	tc181coa
cpd16838	tc20coa
cpd16839	tc22coa
cpd16840	tc24coa
cpd16841	tc26coa
cpd16842	tdeccoa
cpd16843	tddeccoa
cpd16844	t3c14coa
cpd16845	t3c16coa
cpd16846	t3c18coa
cpd16847	tbuenacp
cpd16848	tbuecoa
cpd16849	tdeacoa
cpd16850	tddeacoa
cpd16851	theacoa
cpd16852	tocacoa
cpd16853	3hc4acp
cpd16854	3hc12acp
cpd16855	3hc10acp
cpd16856	3hc6acp
cpd16857	3hc8acp
cpd16858	3hc16acp
cpd16859	3hc14acp
cpd16863	aca
cpd16864	c16a
cpd16865	t24c14coa
cpd16866	t24c16coa
cpd16867	t24c18coa
cpd16868	t35c14coa
cpd16869	t35c16coa
cpd16870	t35c18coa
cpd16871	1agpc_SC
cpd16872	2mbac
cpd16873	2mbtoh
cpd16874	2mppal
cpd16875	3ipmmest
cpd16876	4hbzcoa
cpd16877	Nbfortyr
cpd16878	Nfortyr
cpd16879	acon5m
cpd16880	epistest_SC
cpd16881	ergst3glc
cpd16883	fecostest_SC
cpd16884	ibutac
cpd16885	lanostest_SC
cpd16886	man2mi1p-D
cpd16887	manmi1p-D
cpd16888	ocdcya
cpd16891	ppmi1346p
cpd16896	zymstest_SC
cpd16897	3h2mbcoa
cpd16898	3hbutcoa
cpd16899	a1mycolate
cpd16900	a1mycolateppm
cpd16901	a1tmm
cpd16902	a1tmmp
cpd16903	a3mycolate
cpd16904	a3mycolateppm
cpd16905	amero1ACP
cpd16906	amero1AMP
cpd16907	amero3ACP
cpd16908	amero3AMP
cpd16909	behenicACP
cpd16910	butcoa
cpd16911	c19behenACP
cpd16912	c19c37C40oylACP
cpd16913	c19c37C56oylACP
cpd16914	c19c37C58oylACP
cpd16915	c19C38oylACP
cpd16916	c19c39C42oylACP
cpd16917	c19c39C56oylACP
cpd16918	c19c39C58oylACP
cpd16919	c19C40oylACP
cpd16920	c19c41C44oylACP
cpd16921	c19c41C56oylACP
cpd16922	c19C42oylACP
cpd16923	c21c37C40oylACP
cpd16924	c21c37C52oylACP
cpd16925	c21C38oylACP
cpd16926	c21lignocerACP
cpd16927	c37C57oylACP
cpd16928	c37C58oylACP
cpd16929	c37C59oylACP
cpd16930	c37C60oylACP
cpd16931	c39C57oylACP
cpd16932	c39C59oylACP
cpd16933	c41C57oylACP
cpd16934	c41C58oylACP
cpd16935	ck1mycolate
cpd16936	ck1mycolateppm
cpd16937	ck1tmm
cpd16938	ck1tmmp
cpd16939	ckmero1ACP
cpd16940	ckmero1AMP
cpd16941	cm1mycolate
cpd16942	cm1mycolateppm
cpd16943	cm1tmm
cpd16944	cm1tmmp
cpd16945	cmcbtt
cpd16946	cmmero1ACP
cpd16947	cmmero1AMP
cpd16948	fcmcbtt
cpd16949	k19c39C59oylACP
cpd16950	k19c41C57oylACP
cpd16951	k2mycolate
cpd16952	k2mycolateppm
cpd16953	k3mycolate
cpd16954	k3mycolateppm
cpd16955	kmero2ACP
cpd16956	kmero2AMP
cpd16957	kmero3ACP
cpd16958	kmero3AMP
cpd16959	m_aco
cpd16960	m_cit
cpd16961	m2mycolate
cpd16962	m2mycolateppm
cpd16963	m3mycolate
cpd16964	m3mycolateppm
cpd16965	mmero2ACP
cpd16966	mmero2AMP
cpd16967	mmero3ACP
cpd16968	mmero3AMP
cpd16969	pa160190
cpd16970	pa190190
cpd16971	peptido_TB1
cpd16972	peptido_TB2
cpd16973	ppm
cpd16974	ptd1ino160
cpd16975	rmmsa
cpd16976	rthma
cpd16977	tamlgnc
cpd16978	tdm1
cpd16979	tdm2
cpd16980	tdm3
cpd16981	tdm4
cpd16982	tk1mycolate
cpd16983	tk1mycolateppm
cpd16984	tk1tmm
cpd16985	tk1tmmp
cpd16986	tkmero1ACP
cpd16987	tkmero1AMP
cpd16988	tm1mycolate
cpd16989	tm1mycolateppm
cpd16990	tm1tmm
cpd16991	tm1tmmp
